/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
136,1.4375,0.71875,6,0,49.125,39.7344,48,36.2031,5,4.875,19,8,sseo02,140603,0,NA,0,000,41.9134,-79.9875,NA,NA,6,8.5625,5.08594,NA,NA,NA
137,2,1.09375,10.125,0.625,50.625,41.5875,50.375,35.95,11,10.3,19,10,sseo02,140603,0,NA,0,000,24.1346,-81.9664,NA,NA,8,8.5625,4.89375,NA,NA,NA
138,3.875,1.53309,11.625,11.875,48.375,40.6985,47.375,37.3529,11,9.47059,19,17,sseo02,140603,0,NA,0,000,24.1633,-82.3386,NA,NA,14,6.5,4.52206,10.6875,35,99.2303
139,4.8125,0.974743,41.25,24.625,52.5,41.3801,52.125,38.4837,14,10.637,19,146,sseo02,140603,0,NA,0,000,24.4521,-82.9404,NA,NA,133,10.6875,3.88485,10.6875,35,99.2303
140,3.9375,0.464286,5,0.125,46.625,40.023,46,34.8724,7,5,19,49,sseo02,140603,0,NA,0,000,49.7174,-80.1608,NA,NA,39,7.3125,2.65434,NA,NA,NA
141,2.375,0.98125,5.625,0,46.625,40.425,44.625,38.55,8,7.4,19,10,sseo02,140603,0,NA,0,000,49.2686,-80.0655,NA,NA,10,6.4375,4.425,NA,NA,NA
142,4.75,1.53875,19.5,0.125,48.875,41.1,47.25,38.775,8,5.84,19,50,sseo02,140603,0,NA,0,000,34.9849,-82.639,NA,NA,47,7.3125,3.1125,NA,NA,NA
143,0,0,39.625,34.5,45.375,39.75,45,37.4837,11,8.30435,19,23,sseo02,140603,0,NA,0,000,25.1131,-83.5247,NA,NA,21,5.125,1.92663,NA,NA,NA
144,0.875,0.354167,8.5,0,47.625,40.1944,46.375,34.1111,9,8.33333,19,9,sseo02,140603,0,NA,0,000,24.5027,-83.6266,NA,NA,8,5.5625,3.04861,NA,NA,NA
145,9,2.41216,63.625,71,51.25,41.2827,51.125,37.4651,16,10.973,19,111,sseo02,140603,0,NA,0,000,24.8236,-84.4168,NA,NA,99,11.625,3.33052,11.625,25,63.1309
146,5.625,1.55787,25.75,2.5,50.25,40.8843,50.125,39.3287,11,9.81481,19,27,sseo02,140603,0,NA,0,000,25.5002,-84.1478,NA,NA,27,6.6875,3.34954,NA,NA,NA
147,2.375,0.378606,41.75,6.125,50.75,40.4519,50.625,39.1106,14,10.6923,19,52,sseo02,140603,0,NA,0,000,26.3243,-85.1688,NA,NA,52,7.375,2.32212,NA,NA,NA
148,0.9375,0.179688,24.875,1.125,47,41.1875,46.25,38.8281,12,11.25,19,16,sseo02,140603,0,NA,0,000,25.1189,-85.2135,NA,NA,14,5.25,2.80469,NA,NA,NA
149,2.9375,0.947635,13.375,2.875,48.25,40.1351,47.125,35.8446,7,4.45946,19,37,sseo02,140603,0,NA,0,000,35.0913,-84.9499,NA,NA,32,11.4375,4.63514,11.4375,15,36.627
150,1.125,0.359375,13.625,6.75,49,42.1562,47.875,39.1771,12,10.9167,19,12,sseo02,140603,0,NA,0,000,26.5415,-85.6842,NA,NA,12,7.375,4.5,NA,NA,NA
151,4.9375,2.22222,12.375,26.125,46.5,41.1528,46.25,40.1528,10,9.22222,19,9,sseo02,140603,0,NA,0,000,26.3038,-85.8015,NA,NA,9,3.625,2.5,NA,NA,NA
152,7.6875,2.46226,59.375,30,52.25,39.4316,51.875,36.5802,17,14.0189,19,53,sseo02,140603,0,NA,0,000,26.1525,-86.1558,NA,NA,46,6.75,2.97995,NA,NA,NA
153,5,1.8273,46.25,39.5,51.125,40.5822,51,37.9243,10,5.86842,19,38,sseo02,140603,0,NA,0,000,25.6885,-86.1099,NA,NA,34,6.5625,2.64803,NA,NA,NA
154,1.3125,0.389062,38.75,28.125,45.875,39.0719,43.875,36.6656,8,6.55,19,40,sseo02,140603,0,NA,0,000,25.3425,-86.7042,NA,NA,38,6.6875,2.77656,NA,NA,NA
155,0.5,0.197115,11.5,11.125,47.5,39.7308,47.25,38.9231,12,11.2308,19,13,sseo02,140603,0,NA,0,000,27.8863,-86.629,NA,NA,13,3.75,2.08173,NA,NA,NA
156,2.3125,0.909375,25.5,32.125,51.25,40.9375,51,39.3594,11,9.025,19,40,sseo02,140603,0,NA,0,000,28.4385,-87.0222,NA,NA,38,6.9375,2.84844,NA,NA,NA
157,2.0625,0.401786,22.375,3.625,46.375,39.7536,46.125,38.2786,12,9,19,35,sseo02,140603,0,NA,0,000,27.0448,-86.9357,NA,NA,33,4.6875,2.09643,NA,NA,NA
158,1.0625,0.328125,14.25,2.375,46.75,40.4896,46.5,39.9062,10,9.5,19,12,sseo02,140603,0,NA,0,000,29.6606,-86.8537,NA,NA,12,4,1.98438,NA,NA,NA
159,1.0625,0.513889,20,23.625,48.625,41.0972,48.625,40.3194,9,8.55556,19,9,sseo02,140603,0,NA,0,000,27.9724,-86.9019,NA,NA,9,5.9375,3.84028,NA,NA,NA
160,1.1875,0.300926,29,4,49,41.1713,49,39.9491,11,8.85185,19,27,sseo02,140603,0,NA,0,000,28.0494,-87.2515,NA,NA,26,6.4375,2.31944,NA,NA,NA
161,0.75,0.508929,27.875,3.375,45.5,39.1518,44.625,37.4464,9,6.85714,19,14,sseo02,140603,0,NA,0,000,29.1743,-87.5704,NA,NA,14,5.8125,3.10714,NA,NA,NA
162,0.4375,0.197115,18.875,17.375,48.25,41.0385,47.25,38.9712,12,10.2308,19,13,sseo02,140603,0,NA,0,000,25.2851,-88.477,NA,NA,13,5.5,3.37981,NA,NA,NA
163,2.5,0.735795,41.125,25.125,51.375,41.2528,50.625,39.5739,7,4.5,19,44,sseo02,140603,0,NA,0,000,24.7053,-89.1002,NA,NA,42,9.875,2.65341,NA,NA,NA
164,2.375,0.56713,44,18.875,52,41.9352,51.5,38.6481,8,5.40741,19,27,sseo02,140603,0,NA,0,000,25.2656,-89.3128,NA,NA,23,9.875,3.53472,NA,NA,NA
165,0.5625,0.147436,26.75,36.625,46.25,38.4968,46.25,37.5641,11,8.66667,19,39,sseo02,140603,0,NA,0,000,25.3428,-89.8176,NA,NA,39,5.8125,2.6234,NA,NA,NA
166,2.25,1.32031,20.875,0.875,46.125,40.5625,43.625,38.0469,7,5.75,19,8,sseo02,140603,0,NA,0,000,36.3429,-92.7032,NA,NA,8,9.4375,4.23438,NA,NA,NA
167,2.4375,0.789474,23,7.125,45.25,39.8882,43.875,37.9276,12,10.4211,19,19,sseo02,140603,0,NA,0,000,25.5044,-93.3412,NA,NA,19,7.8125,3.44408,NA,NA,NA
168,0.4375,0.194444,15.125,0.125,49.25,40.2222,49,38.9306,10,8.88889,19,9,sseo02,140603,0,NA,0,000,24.6945,-93.1904,NA,NA,9,4.75,2.34028,NA,NA,NA
169,3.875,1.07853,1.75,0,45.875,38.5801,41.375,26.5192,11,8.33333,19,39,sseo02,140603,0,NA,0,000,43.582,-100.246,NA,NA,20,17.4375,7.40705,17.4375,37,55.0151
170,17.125,4.76786,3.25,0.25,48.5,39.5045,40.75,10.8661,10,7.96429,19,28,sseo02,140603,0,NA,0,000,44.1257,-100.496,NA,NA,7,17.6875,7.94866,17.6875,20,40.2263
171,0.75,0.075,14.375,0,47.625,41.45,46.75,39.25,8,7.1,19,10,sseo02,140603,0,NA,0,000,26.2991,-98.3987,NA,NA,9,4.8125,2.64375,NA,NA,NA
172,8.3125,1.38235,12.75,0,49.5,40.2904,48.375,32.2574,7,3.91176,20,34,sseo02,140603,0,NA,0,000,45.9307,-72.5954,NA,NA,20,12.5625,3.57537,13,22,48.624
173,0.25,0.0448113,7.75,4,44.875,38.7571,44,36.8939,4,2.41509,20,53,sseo02,140603,0,NA,0,000,46.4379,-72.9213,NA,NA,52,5.1875,2.01887,NA,NA,NA
174,2.75,0.351695,27.25,6.125,48,39.4725,48,37.1377,8,6.38983,20,59,sseo02,140603,0,NA,0,000,42.5447,-74.0092,NA,NA,57,9.375,3.01271,NA,NA,NA
175,2.0625,0.383929,15.875,5,50,39.9762,48.25,36.7738,8,6.09524,20,42,sseo02,140603,0,NA,0,000,43.09,-73.9063,NA,NA,38,13.1875,5.10863,13.1875,31,53.8927
176,2,1.38194,9.875,8.125,45.25,40.4167,42.25,36.6667,3,2.88889,20,9,sseo02,140603,0,NA,0,000,45.1654,-73.5905,NA,NA,8,5.9375,4.27083,NA,NA,NA
177,2.0625,0.665323,9.625,4.625,48.75,40.8024,46.75,35.2016,9,7,20,31,sseo02,140603,0,NA,0,000,43.6314,-74.1316,NA,NA,24,12.25,5.39315,12.25,29,68.4309
178,0.6875,0.170455,6.375,3.25,47.375,39.4716,46.25,36.9375,8,6,20,22,sseo02,140603,0,NA,0,000,44.6038,-73.9892,NA,NA,19,6.9375,3.21307,NA,NA,NA
179,4.5625,1.85341,9.75,4.875,49.25,40.4636,48.875,38.65,7,3.52727,20,55,sseo02,140603,0,NA,0,000,45.2046,-74.1835,NA,NA,53,5.1875,2.49659,NA,NA,NA
180,6.5,1.08036,9.875,3.25,48.625,39.6086,48.25,36.372,8,6.28571,20,84,sseo02,140603,0,NA,0,000,44.2717,-74.3585,NA,NA,76,12.1875,3.42188,12.1875,24,50.2111
181,10.9375,3.57653,10.5,6.875,50.625,40.9286,49.25,36.3699,9,6.53061,20,49,sseo02,140603,0,NA,0,000,47.9556,-76.9434,NA,NA,40,9.75,4.28954,12.5625,52,90.2008
182,18.1875,4.81412,23.5,3.875,49.875,40.7231,48.5,34.6994,10,6.7931,20,116,sseo02,140603,0,NA,0,000,47.0312,-77.3522,NA,NA,97,12.875,5.38308,12.875,57,88.6945
183,6.375,2.30682,10.5,4.375,49.75,41.267,46,34.6534,8,7.13636,20,22,sseo02,140603,0,NA,0,000,47.585,-77.1671,NA,NA,19,10.6875,6.87784,12.5625,52,90.2008
184,10.25,1.80556,12.5,2.125,48,38.8294,47.5,35.8988,8,6.28571,20,63,sseo02,140603,0,NA,0,000,45.7979,-77.7798,NA,NA,56,11.25,3.45437,11.4375,38,68.956
185,10.8125,2.33542,6.25,0.125,47.625,38.8333,44.5,29.3917,6,5.53333,20,30,sseo02,140603,0,NA,0,000,41.9731,-79.3445,NA,NA,18,8.8125,2.6375,11.375,22,62.906
186,0.8125,0.416667,18.125,0.125,45.125,38.9722,44.875,38.1806,12,11,20,9,sseo02,140603,0,NA,0,000,24.6139,-81.9291,NA,NA,9,3.625,2.15972,NA,NA,NA
187,5.875,1.22342,32.5,34.25,52.875,39.8448,52.5,37.6451,13,9.35057,20,174,sseo02,140603,0,NA,0,000,24.3726,-82.6772,NA,NA,168,11.375,3.45079,11.375,13,30.7094
188,9.875,1.1291,7.5,0,46.75,39.6311,46.125,36.9631,5,4.04918,20,61,sseo02,140603,0,NA,0,000,50.1569,-79.8003,NA,NA,56,9.375,1.8207,NA,NA,NA
189,5.125,1.36932,8.5,0.625,48,40.1307,43.75,37.1193,5,4.36364,20,22,sseo02,140603,0,NA,0,000,49.88,-80.3199,NA,NA,19,9.3125,3.7017,NA,NA,NA
190,5.8125,2.3725,22.375,0.5,49.375,41.41,48.125,38.8525,8,6.52,20,50,sseo02,140603,0,NA,0,000,34.7104,-82.7209,NA,NA,46,6.625,3.365,NA,NA,NA
191,3.5,1,15.875,0.125,54,42.325,53.625,40.075,10,9,20,10,sseo02,140603,0,NA,0,000,24.8511,-83.4032,NA,NA,10,11.6875,4.40625,NA,NA,NA
192,7.5,1.31552,32.5,9.75,52.125,41.0927,51.75,38.1714,14,10.5806,20,62,sseo02,140603,0,NA,0,000,24.6142,-83.7203,NA,NA,57,11.4375,4.01714,11.4375,20,44.8056
193,4.375,1.68092,35.875,19.125,48.625,40.0461,48.375,38.3158,10,7.36842,20,19,sseo02,140603,0,NA,0,000,24.8793,-84.1311,NA,NA,19,8.375,3.1875,NA,NA,NA
194,6.1875,0.795956,37.875,17.5,45.375,38.7537,45,37.1176,12,9.76471,20,34,sseo02,140603,0,NA,0,000,25.5272,-84.3401,NA,NA,34,6.4375,2.17096,NA,NA,NA
195,9.875,2.16109,71.25,40.375,50.75,42.3856,50.625,39.0722,16,11.831,20,71,sseo02,140603,0,NA,0,000,24.7468,-84.8515,NA,NA,63,8.9375,3.22095,NA,NA,NA
196,3,0.844727,35.5,13.625,51.625,41.8477,51.625,40.2227,14,10.8438,20,64,sseo02,140603,0,NA,0,000,26.3825,-85.5086,NA,NA,63,8.5,3.74805,NA,NA,NA
197,6.25,1.34283,27,13.875,48.375,40.989,47,37.6415,7,4.19118,20,68,sseo02,140603,0,NA,0,000,35.023,-84.9852,NA,NA,62,11.375,4.32904,11.375,19,39.4635
198,5.75,1.5375,63.25,46.25,51.375,41.0219,50.75,38.0156,9,6.8,20,40,sseo02,140603,0,NA,0,000,25.6279,-86.1147,NA,NA,37,7.5,2.29844,NA,NA,NA
199,1.875,0.951923,37.125,38.75,46.875,39.7404,44.875,37.25,8,5.30769,20,13,sseo02,140603,0,NA,0,000,25.3481,-86.532,NA,NA,11,5.1875,2.69712,NA,NA,NA
200,2.0625,0.642857,24.625,29.875,50.125,40.9643,50.125,40.2071,13,9.48571,20,35,sseo02,140603,0,NA,0,000,28.0259,-87.0618,NA,NA,35,5.5,3.06607,NA,NA,NA
201,0.6875,0.225962,16.875,0.5,46.625,40.5577,46.375,38.9519,9,7.15385,20,13,sseo02,140603,0,NA,0,000,27.6025,-87.0753,NA,NA,13,4.25,2.32212,NA,NA,NA
202,4.125,1.6061,42.75,32.25,50.625,41.3663,50.625,39.8488,12,10.1628,20,43,sseo02,140603,0,NA,0,000,28.4253,-87.2079,NA,NA,42,6.1875,3.21366,NA,NA,NA
203,1.375,0.566964,22.375,4.125,47.25,40.6875,47,37.4464,5,3.14286,20,14,sseo02,140603,0,NA,0,000,34.408,-87.3948,NA,NA,12,5.8125,3.56696,NA,NA,NA
204,0.125,0.025,17.625,4.75,45,39.525,44.25,38.6375,9,8.7,20,10,sseo02,140603,0,NA,0,000,28.5944,-88.2745,NA,NA,10,4.4375,1.825,NA,NA,NA
205,3,0.790396,59.125,41.125,53.5,41.6768,52.25,38.4223,9,5.81707,20,82,sseo02,140603,0,NA,0,000,24.759,-89.0128,NA,NA,76,11.8125,3.51448,11.8125,20,44.0737
206,0.5,0.192708,19.5,0.625,48.875,40.625,48.75,37.6667,5,4.33333,20,12,sseo02,140603,0,NA,0,000,30.439,-89.324,NA,NA,11,6.25,3.64062,NA,NA,NA
207,1.375,0.314904,15.25,19.125,49.75,39.1058,49.25,35.9567,11,9.15385,20,26,sseo02,140603,0,NA,0,000,25.4556,-89.8125,NA,NA,23,6.625,2.41587,NA,NA,NA
208,1.8125,0.3125,33.75,0.75,48.125,41.7216,47.5,40.517,10,9.36364,20,22,sseo02,140603,0,NA,0,000,25.6274,-90.0057,NA,NA,22,9.3125,3.79545,NA,NA,NA
209,3.25,1.25368,21.375,9.75,51.125,41.5956,51,40.2132,12,8.58823,20,17,sseo02,140603,0,NA,0,000,24.5999,-92.9729,NA,NA,17,8,3.63603,NA,NA,NA
210,0.375,0.104167,11.125,4,48.5,41.375,47.5,40.5833,10,9.33333,20,9,sseo02,140603,0,NA,0,000,24.8807,-93.2857,NA,NA,9,4.6875,3,NA,NA,NA
211,1.1875,0.333333,13.875,5,48.25,39.7153,47.5,35.8819,11,10.3333,20,18,sseo02,140603,0,NA,0,000,25.6219,-93.915,NA,NA,15,4.125,2.39931,NA,NA,NA
212,26.875,3.52465,4.25,3.5,50.875,38.1725,42.875,25.4498,11,7.26056,20,284,sseo02,140603,0,NA,0,000,44.0813,-99.5605,NA,NA,133,15.5,5.54886,15.5,119,158.176
213,27.0625,5.64782,3.75,0.125,49.625,38.2996,44.25,16.623,11,8.42857,20,63,sseo02,140603,0,NA,0,000,43.2764,-99.3169,NA,NA,16,17.25,5.62698,17.25,47,91.588
214,8.4375,0.808062,14.625,4,48.75,40.3136,48,37.7374,8,4.18935,21,169,sseo02,140603,0,NA,0,000,46.5267,-72.3946,NA,NA,161,10.1875,3.17567,13.25,42,96.2983
215,2.9375,0.860969,11.5,0,49.125,40.7245,48.5,37.2959,9,6,21,49,sseo02,140603,0,NA,0,000,42.9547,-73.2963,NA,NA,46,11.1875,4.81122,11.1875,11,26.6859
216,0.6875,0.375,5.75,0,46.25,40.7917,45.125,38.1667,8,6.66667,21,12,sseo02,140603,0,NA,0,000,43.4623,-73.1965,NA,NA,12,6.125,4.13021,NA,NA,NA
217,0,0,7.125,0,44.75,39.8125,44,37.3906,4,3.75,21,8,sseo02,140603,0,NA,0,000,41.4848,-73.6216,NA,NA,7,4.375,2.5,NA,NA,NA
218,0.9375,0.3125,13.25,14.25,46.625,39.5865,45.5,34.9327,4,3.84615,21,13,sseo02,140603,0,NA,0,000,45.7384,-72.7676,NA,NA,11,10.1875,6.4375,13.25,42,96.2983
219,1.3125,0.337696,12.625,6.75,46.125,38.8318,44,38.0596,9,4.17801,21,191,sseo02,140603,0,NA,0,000,49.4779,-72.2681,NA,NA,191,2.1875,1.20942,NA,NA,NA
220,2.25,0.248397,13.25,10.75,44.5,38.891,43.125,36.7468,8,6.41026,21,39,sseo02,140603,0,NA,0,000,42.6769,-73.7771,NA,NA,37,8.6875,1.875,NA,NA,NA
221,18.875,4.3387,16.5,9.875,51.25,40.6946,50.375,38.3323,8,4.77844,21,167,sseo02,140603,0,NA,0,000,45.2288,-73.7298,NA,NA,158,15.375,4.47867,15.375,42,72.5176
222,9.375,1.94473,35.625,7,49.625,41.0672,48.5,38.6653,9,6.8595,21,121,sseo02,140603,0,NA,0,000,44.1939,-73.9042,NA,NA,112,16,5.76188,16,67,103.729
223,0.625,0.208333,13.875,9.625,46.375,39.4306,45.125,36.9688,8,6.61111,21,36,sseo02,140603,0,NA,0,000,43.481,-74.0604,NA,NA,35,8.0625,3.67014,16,67,103.729
224,0.125,0.04375,3.375,5,46.75,39.5,41.5,36.4625,6,4.4,21,10,sseo02,140603,0,NA,0,000,42.8151,-74.1165,NA,NA,10,3.125,1.775,NA,NA,NA
225,10.5625,2.7425,19,7.625,49.75,39.761,47.875,36.988,9,6.768,21,125,sseo02,140603,0,NA,0,000,48.2779,-76.5442,NA,NA,116,10.6875,3.741,10.6875,29,83.4729
226,17.75,3.33786,19.25,8.375,50.25,40.2672,49.125,38.2382,11,7.25362,21,138,sseo02,140603,0,NA,0,000,47.287,-76.8626,NA,NA,132,12.0625,3.82201,12.75,73,116.311
227,2.5,0.553125,8,7.875,48.5,39.075,47.125,36.4906,8,6.375,21,40,sseo02,140603,0,NA,0,000,49.02,-76.6033,NA,NA,37,7.6875,2.52187,NA,NA,NA
228,1.625,0.198529,4,0,46.75,39.2574,43.625,37.7941,7,6.47059,21,17,sseo02,140603,0,NA,0,000,45.9979,-77.2414,NA,NA,17,1.625,0.875,NA,NA,NA
229,0.1875,0.0865385,6.125,0.875,46,40.0192,45.125,36.9231,8,7.46154,21,13,sseo02,140603,0,NA,0,000,44.3654,-78.6863,NA,NA,12,9.8125,4.61058,NA,NA,NA
230,1,0.190972,7.125,0.75,48.625,39.7986,46,31.75,7,5.77778,21,18,sseo02,140603,0,NA,0,000,41.6834,-79.3507,NA,NA,13,12.375,5.15278,13.125,19,75.5952
231,0.75,0.48125,21.625,6.625,45.125,40.125,43.875,34.4875,10,9,21,10,sseo02,140603,0,NA,0,000,24.0744,-81.4911,NA,NA,8,6,3.875,NA,NA,NA
232,18.875,4.98523,9.125,0.125,49.875,39.975,48.375,37.1886,7,5.30909,21,55,sseo02,140603,0,NA,0,000,50.3837,-79.2805,NA,NA,51,12.5625,3.63068,12.5625,33,74.7431
233,5.25,1.67188,24.5,20,48.75,40.558,48.125,37.4107,11,8.57143,21,28,sseo02,140603,0,NA,0,000,24.199,-82.3028,NA,NA,25,8.6875,4.1875,NA,NA,NA
234,4.125,1.27524,12.875,4.125,44.375,39.5673,43.625,37.4327,4,3.34615,21,52,sseo02,140603,0,NA,0,000,50.2913,-80.0894,NA,NA,48,4.4375,2.14784,NA,NA,NA
235,0.0625,0.0208333,16.75,14.75,47.375,40.2917,47.25,37.6111,8,7,21,9,sseo02,140603,0,NA,0,000,24.5558,-82.9209,NA,NA,8,7.75,3.29167,NA,NA,NA
236,5.625,1.55308,19.75,1.875,50.25,40.625,47.25,38.1764,13,6.67123,21,73,sseo02,140603,0,NA,0,000,34.4701,-82.8013,NA,NA,69,6.75,3.12757,NA,NA,NA
237,5.5,0.961777,46.25,35.875,54.875,41.4907,54.875,39.1085,14,9.86777,21,121,sseo02,140603,0,NA,0,000,24.8204,-83.7967,NA,NA,115,11.6875,3.97779,11.6875,43,89.9563
238,11.5625,2.6379,63.75,50.25,53.375,42.2262,53,40.1925,16,12.3968,21,63,sseo02,140603,0,NA,0,000,24.6653,-85.04,NA,NA,59,11.3125,3.49603,NA,NA,NA
239,2.9375,1.09091,19.625,0,49.5,39.5114,49.25,36.625,5,3.27273,21,11,sseo02,140603,0,NA,0,000,35.293,-84.7329,NA,NA,9,10.5,3.55114,NA,NA,NA
240,7.625,2.1369,19.75,0.125,46.875,40.1071,45.5,35.75,7,5.57143,21,21,sseo02,140603,0,NA,0,000,34.6592,-84.8974,NA,NA,18,12.4375,3.23214,12.4375,10,30.7961
241,4.8125,0.955357,20.25,22.75,46.75,38.6652,44.5,36.0938,6,3.85714,21,28,sseo02,140603,0,NA,0,000,34.9836,-85.1307,NA,NA,25,7.125,3.4442,12.4375,10,30.7961
242,2.5,1.01724,31.5,29,48.25,40.1853,48.125,39.0862,13,11.3448,21,29,sseo02,140603,0,NA,0,000,26.2781,-85.5495,NA,NA,29,5.3125,2.82974,NA,NA,NA
243,6.1875,2.02083,56.5,52.125,52.125,41.4444,51.625,39.7014,11,7.97222,21,36,sseo02,140603,0,NA,0,000,25.4523,-86.1774,NA,NA,35,7.6875,2.6875,NA,NA,NA
244,1.75,0.602273,28.625,18.375,47.75,39.4602,47.125,38.2273,12,10.9091,21,22,sseo02,140603,0,NA,0,000,25.9583,-86.1924,NA,NA,21,5.6875,2.00852,NA,NA,NA
245,1.375,0.6125,31.375,2,51.625,41.375,48.875,34.5417,7,5.33333,21,15,sseo02,140603,0,NA,0,000,25.1357,-86.7459,NA,NA,13,7.9375,3.07917,NA,NA,NA
246,2.3125,0.418843,30.375,22.75,46.875,39.2761,46.75,38.3918,12,9.55224,21,67,sseo02,140603,0,NA,0,000,28.1608,-87.2552,NA,NA,67,5.4375,2.00653,NA,NA,NA
247,1.6875,0.470486,20,2.375,49.625,39.7257,49.625,38.5382,8,6.94444,21,36,sseo02,140603,0,NA,0,000,27.724,-87.3223,NA,NA,35,5.3125,2.24479,NA,NA,NA
248,1.1875,0.567308,21.5,0.125,47.25,39.4327,46.75,33.6442,8,6.30769,21,13,sseo02,140603,0,NA,0,000,24.752,-87.4778,NA,NA,9,7.5,3.62981,NA,NA,NA
249,2.875,0.630161,79.25,59.125,54.25,41.3131,54,39.3509,10,6.31193,21,109,sseo02,140603,0,NA,0,000,24.8035,-88.8776,NA,NA,103,13.1875,3.43463,13.1875,23,52.1842
250,1.1875,0.4375,19.625,2.75,49.125,40.5,48.75,38.0917,4,3.46667,21,15,sseo02,140603,0,NA,0,000,30.5763,-88.6399,NA,NA,13,5.3125,2.94583,NA,NA,NA
251,0.8125,0.209375,38.625,20.875,49.75,41.5125,49.375,36.7812,11,7,21,20,sseo02,140603,0,NA,0,000,25.3917,-89.3647,NA,NA,17,6.125,3.43438,NA,NA,NA
252,2.6875,0.501116,31.875,12.75,51,40.096,50.5,38.9531,11,9.51786,21,56,sseo02,140603,0,NA,0,000,24.7199,-93.4212,NA,NA,55,5.8125,2.31027,NA,NA,NA
253,0.8125,0.432292,12.375,6.625,46.875,39.7812,46.375,38.1667,5,4.66667,21,12,sseo02,140603,0,NA,0,000,29.6904,-94.1825,NA,NA,12,3.25,1.72396,NA,NA,NA
254,102.312,7.72652,8.375,2.875,52.75,38.4763,47.125,26.6768,17,7.31492,21,724,sseo02,140603,0,52.5625,0,003,43.8992,-98.6055,98.5818,41,396,22.875,4.55352,12.625,120,141.237
255,2.9375,0.355214,14.125,7,48,39.8405,47.25,38.1715,7,5.05528,22,199,sseo02,140603,0,NA,0,000,47.1098,-72.1231,NA,NA,198,5.4375,2.47864,NA,NA,NA
256,5.75,1.31921,25.375,10.125,50.375,41.8333,49.125,38.6582,8,5.99435,22,177,sseo02,140603,0,NA,0,000,43.1722,-73.1096,NA,NA,158,13.0625,5.54273,13.0625,105,158.908
257,1.0625,0.300414,13.875,8.375,46,38.2894,45.375,37.2963,6,4.96133,22,181,sseo02,140603,0,NA,0,000,49.9907,-71.8862,NA,NA,180,2.0625,1.17749,NA,NA,NA
258,21.25,2.76845,21,16.5,51.125,41.6289,50.75,38.6045,12,5.49762,22,420,sseo02,140603,0,NA,0,000,45.3618,-73.2632,NA,NA,388,14.625,4.19583,14.375,20,42.0219
259,0.8125,0.458333,5.75,0.125,47.5,41.5833,46.875,39.7083,8,6.66667,22,18,sseo02,140603,0,NA,0,000,48.3708,-72.3295,NA,NA,18,4.4375,2.68056,NA,NA,NA
260,1.4375,0.556035,10.375,5.75,46,38.4698,45.5,37.6164,6,4.72414,22,29,sseo02,140603,0,NA,0,000,47.6962,-72.869,NA,NA,29,3.0625,1.53879,NA,NA,NA
261,2.5625,0.451087,21.875,35.625,48.5,40.4457,48.25,38.3179,8,5.82609,22,92,sseo02,140603,0,NA,0,000,44.0011,-73.8439,NA,NA,90,9.8125,2.62296,14.625,45,102.939
262,2.125,0.674479,26.25,3.75,49.875,41.2031,48,38.7422,7,4.97917,22,48,sseo02,140603,0,NA,0,000,42.7043,-74.1755,NA,NA,47,8.875,3.7513,NA,NA,NA
263,5.875,1.65262,19.75,5.25,48.875,40.1919,47.5,34.5669,5,3.51163,22,43,sseo02,140603,0,NA,0,000,41.6253,-74.4277,NA,NA,34,10.875,4.14099,NA,NA,NA
264,1.625,0.642857,14,11.875,48.625,40.4345,46,37.5179,6,4.52381,22,21,sseo02,140603,0,NA,0,000,43.3205,-74.1009,NA,NA,19,8.375,4.29464,NA,NA,NA
265,1.4375,0.411885,5.875,1.5,49.625,39.6311,47.5,37.4959,9,7.19672,22,61,sseo02,140603,0,NA,0,000,48.9381,-75.8854,NA,NA,57,8.625,3.10861,NA,NA,NA
266,16.625,4.88014,12.25,0.75,48.75,40.2312,47.625,37.5565,9,5.72603,22,73,sseo02,140603,0,NA,0,000,47.3881,-76.3579,NA,NA,68,8.9375,3.45805,NA,NA,NA
267,4.375,1.63194,4.875,0.125,48.125,40.625,47.625,37.4861,8,6.55556,22,18,sseo02,140603,0,NA,0,000,46.2032,-76.7136,NA,NA,16,8.4375,3.86458,NA,NA,NA
268,0,0,6.625,5,49.875,39.9297,49.125,35.7422,9,7.3125,22,16,sseo02,140603,0,NA,0,000,49.24,-76.8525,NA,NA,15,11.4375,4.51562,11.4375,11,27.2544
269,0.125,0.025,4.5,0.375,46.25,40.625,45.75,38.0625,8,7.2,22,10,sseo02,140603,0,NA,0,000,44.1943,-78.4267,NA,NA,10,7.25,4.53125,NA,NA,NA
270,18,6.05409,10,0,50.5,41.1394,48.875,35.363,8,6.28846,22,52,sseo02,140603,0,NA,0,000,50.7106,-78.8307,NA,NA,42,10.8125,4.71154,12.875,41,73.5396
271,2.375,1.11378,29.5,24.5,48.25,39.9808,47.375,37.8269,10,8.53846,22,39,sseo02,140603,0,NA,0,000,24.2201,-82.2362,NA,NA,36,9.875,4.13301,NA,NA,NA
272,1.5625,0.579861,21.5,2.375,44.875,39.9236,44,37.6736,13,10.8889,22,18,sseo02,140603,0,NA,0,000,24.4917,-82.5906,NA,NA,17,7.0625,2.80208,NA,NA,NA
