/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
130,2.09375,0.751488,8.375,9.5,45.3125,39.4182,44.9375,38.4048,6,4.33333,20,21,sseo07,140603,0,NA,0,000,50.0238,-80.8514,NA,NA,21,3.15625,1.88542,NA,NA,NA
131,3.8125,0.720395,22.4688,0,48.6562,41.7977,48.4062,38.7204,5,4,20,19,sseo07,140603,0,NA,0,000,38.0251,-82.3463,NA,NA,17,5.46875,2.94408,NA,NA,NA
132,4.46875,0.108066,32.0625,40.0312,49.4688,39.7684,43.4062,36.0556,10,7.71136,20,537,sseo07,140603,0,NA,0,000,25.6497,-84.5031,NA,NA,485,1.59375,0.534276,NA,NA,NA
133,10.6562,2.11702,13.5,2.3125,49.7188,40.6223,42.6562,33.8958,8,6.91971,20,137,sseo07,140603,0,NA,0,000,50.0351,-82.0849,NA,NA,114,3.21875,1.39348,NA,NA,NA
134,0.46875,0.234211,11.375,10.2188,47.2812,38.624,39.4688,34.3859,10,8.81053,20,95,sseo07,140603,0,NA,0,000,26.7584,-84.8021,NA,NA,79,0.625,0.397368,NA,NA,NA
135,0.9375,0.154642,16.6562,14.6875,47.75,41.0097,41.5938,35.7363,11,9.75,20,272,sseo07,140603,0,NA,0,000,24.4817,-90.3587,NA,NA,252,1.1875,0.670381,NA,NA,NA
136,13.3125,0.376661,15.7812,4.03125,51.7188,39.5456,45.0625,17.6496,10,6.07924,20,997,sseo07,140603,0,NA,0,000,44.8222,-99.4435,NA,NA,259,7.1875,1.27288,NA,NA,NA
137,7.75,0.716781,24.625,17.9375,53.4688,41.6956,43.5625,31.6979,10,6.72244,21,508,sseo07,140603,0,NA,0,000,46.4526,-73.0226,NA,NA,295,3.21875,0.86811,NA,NA,NA
138,3.84375,0.277746,23.6875,15.8125,51.25,41.2723,45.8438,32.1953,9,6.07323,21,437,sseo07,140603,0,NA,0,000,44.1217,-73.776,NA,NA,299,3.3125,0.884225,NA,NA,NA
139,7.34375,0.590158,19.5,9,49.1562,39.5385,45.125,34.5634,9,4.43678,21,348,sseo07,140603,0,NA,0,000,47.6964,-73.6022,NA,NA,273,1.9375,0.690014,NA,NA,NA
140,0.59375,-0.021875,2.34375,0,47,40.0328,33.6562,27.1578,11,10.9,21,20,sseo07,140603,0,NA,0,000,42.432,-77.4213,NA,NA,12,1.40625,0.803125,NA,NA,NA
141,0.25,0.0115132,4.21875,0.21875,47.125,40.3125,35.3438,28.8766,8,7.26316,21,19,sseo07,140603,0,NA,0,000,36.7322,-78.3939,NA,NA,8,1.0625,0.422697,NA,NA,NA
142,35.25,3.71488,21.6875,18.0625,53.125,41.0878,52.8438,31.3641,11,7.35238,21,210,sseo07,140603,0,NA,0,000,45.7108,-77.493,NA,NA,126,7.8125,1.92946,NA,NA,NA
143,4.5,0.441176,8.84375,0.53125,46.4375,40.1195,44.6875,27.2188,9,7.44118,21,34,sseo07,140603,0,NA,0,000,49.9616,-76.6057,NA,NA,20,5.4375,1.77114,NA,NA,NA
144,27.5312,2.37299,20.5312,18.7812,51.5312,42.5418,51.0938,27.1915,13,10.1865,21,606,sseo07,140603,0,NA,0,000,48.4984,-77.9059,NA,NA,343,8.5625,2.6974,NA,NA,NA
145,8.21875,2.43371,14.9375,4.375,46.25,40.1828,45.2188,27.3741,7,5.92424,21,66,sseo07,140603,0,NA,0,000,41.7605,-78.4993,NA,NA,41,4.5,2.28551,NA,NA,NA
146,59.5625,6.6024,35.125,17.7812,51.2812,42.1945,51.125,23.1177,9,5.10714,21,112,sseo07,140603,0,59.5625,0,000,41.5991,-79.3427,54.7748,19,61,10.7188,2.80831,10.7188,32,69.4093
147,1.96875,0.252332,18.1875,35.5312,46.2188,39.3186,40.3438,33.1129,7,5.86567,21,67,sseo07,140603,0,NA,0,000,24.2046,-81.5934,NA,NA,52,1.15625,0.585821,NA,NA,NA
148,1.21875,0.226562,8.25,0,46.8438,40.7031,42.0938,31.1767,8,6.51923,21,52,sseo07,140603,0,NA,0,000,40.1474,-80.199,NA,NA,33,2.375,0.941707,NA,NA,NA
149,1.625,0.278533,7.78125,0,50.9688,42.4158,49.8125,36.1399,12,10.2609,21,23,sseo07,140603,0,NA,0,000,50.6829,-78.9116,NA,NA,19,5.875,3.77038,NA,NA,NA
150,23.4062,2.27539,24.8438,0.5625,51.0312,41.5859,49.625,35.4459,9,7.07143,21,112,sseo07,140603,0,NA,0,000,39.74,-81.0268,NA,NA,89,8.59375,2.20731,10.375,19,59.0514
151,28.6562,5.52307,25.1875,10.2188,52.4375,43.348,46.9062,30.3145,8,5.36649,21,191,sseo07,140603,0,NA,0,000,51.1353,-80.0451,NA,NA,127,8.15625,2.73037,NA,NA,NA
152,3.21875,0.836349,9.0625,0,45.7812,39.4877,43.8125,36.4095,9,7.60526,21,38,sseo07,140603,0,NA,0,000,49.5272,-80.1562,NA,NA,35,4.34375,1.6102,NA,NA,NA
153,7.875,2.24696,17.4688,16.5625,49.9688,40.7688,49.0312,35.7583,8,5.9646,21,113,sseo07,140603,0,NA,0,000,50.4073,-80.7027,NA,NA,97,5.0625,2.33213,NA,NA,NA
154,1.59375,0.137731,12.4062,0,49.2188,41.206,42.4688,34.9387,5,4.07407,21,27,sseo07,140603,0,NA,0,000,37.8874,-81.9621,NA,NA,22,3.25,0.931713,NA,NA,NA
155,1.25,0.0621847,18.375,32.0625,47.2812,39.1164,40.7812,34.1858,10,7.4855,21,793,sseo07,140603,0,NA,0,000,25.93,-84.5382,NA,NA,668,0.96875,0.435136,NA,NA,NA
156,0.46875,-0.0201389,6.59375,0.53125,45.4375,38.9889,33.4375,28.2333,7,5.82222,21,45,sseo07,140603,0,NA,0,000,50.3761,-82.1348,NA,NA,19,1.1875,0.596528,NA,NA,NA
157,3.28125,0.666667,13.4688,0,49.0312,41.9444,47.9688,40.2639,5,4.11111,21,9,sseo07,140603,0,NA,0,000,37.3243,-83.7682,NA,NA,9,5.40625,3.63542,NA,NA,NA
158,1.75,0.396484,3.78125,0,45.6875,40.9668,45.0312,39.4336,4,3.4375,21,16,sseo07,140603,0,NA,0,000,38.6704,-88.2714,NA,NA,16,4.03125,2.39453,NA,NA,NA
159,1.5,0.116525,17.25,16.6562,48.7812,41.8123,41.625,33.9547,12,9.75303,21,413,sseo07,140603,0,NA,0,000,24.5376,-90.4901,NA,NA,337,1.28125,0.620536,NA,NA,NA
160,17,0.719786,21.3125,15.7812,54.4375,40.3305,46.2812,20.0138,9,5.56592,21,1297,sseo07,140603,0,NA,0,000,44.8894,-99.2522,NA,NA,469,7.9375,1.44514,NA,NA,NA
161,4.59375,0.232366,20.4062,9.125,49.8125,38.5847,45.125,32.8953,10,5.2439,22,902,sseo07,140603,0,NA,0,000,49.0607,-72.1578,NA,NA,620,1.75,0.576116,NA,NA,NA
162,5.9375,0.326265,28.6875,24.625,52.2812,41.0258,47.7812,33.4863,10,6.2416,22,1428,sseo07,140603,0,NA,0,000,45.56,-73.0047,NA,NA,1018,3.6875,1.05941,NA,NA,NA
163,2.65625,0.745283,13.5625,0,49.6875,41.3744,49.2812,33.5348,9,7.09434,22,53,sseo07,140603,0,NA,0,000,42.8042,-76.5398,NA,NA,40,8.3125,3.16097,NA,NA,NA
164,2.46875,1.29545,4.71875,0,46.6562,40.7159,46.1562,39.2727,9,8.36364,22,11,sseo07,140603,0,NA,0,000,47.1304,-76.3586,NA,NA,11,3.59375,2.35511,NA,NA,NA
165,31.3438,5.77252,37.6875,6.96875,51.4688,42.795,51.3438,31.0267,8,6.09559,22,136,sseo07,140603,0,NA,0,000,46.0501,-76.9949,NA,NA,85,6.5625,2.29182,NA,NA,NA
166,9.125,1.97991,17.125,2.46875,50.2812,42.6033,45.2812,25.8827,9,7.42857,22,98,sseo07,140603,0,NA,0,000,41.7711,-77.8455,NA,NA,58,5.09375,2.45057,NA,NA,NA
167,0.8125,0.09375,6.4375,0,48.2188,41.8438,47.0312,39.5451,8,7,22,9,sseo07,140603,0,NA,0,000,50.6853,-75.9443,NA,NA,9,5.90625,3.52083,NA,NA,NA
168,10.3438,1.83595,15.5312,5.375,51.1562,42.8804,48.6562,26.3648,13,9.71385,22,657,sseo07,140603,0,NA,0,000,49.0202,-77.4412,NA,NA,371,7.21875,2.51208,NA,NA,NA
169,5.03125,1.27292,12.9688,0,49.9688,42.6417,49.4375,40.0563,10,9.93333,22,15,sseo07,140603,0,NA,0,000,45.0959,-77.2944,NA,NA,15,9.25,4.47917,NA,NA,NA
170,46.5938,3.52938,26.9375,20.375,52.6875,42.0774,48.3125,27.7687,8,5.32836,22,134,sseo07,140603,0,70.1875,0,000,41.5229,-78.888,61.2922,19,82,9.1875,1.58326,10.6562,30,63.3017
171,35.75,7.73698,10.4062,30.0625,49.1562,40.9141,48.6875,39.5156,9,6.75,22,12,sseo07,140603,0,70.1875,0,000,41.4436,-79.705,61.2922,19,12,5.875,3.52344,10.6562,30,63.3017
172,3.21875,0.533654,8.9375,0.90625,48.625,41.2163,48.2812,39.7837,9,8.46154,22,13,sseo07,140603,0,NA,0,000,41.0723,-79.795,NA,NA,13,6.78125,3.55769,NA,NA,NA
173,6.375,1.35473,11.9688,0,46.375,40.2517,43.9375,15.0693,14,8.67568,22,37,sseo07,140603,0,NA,0,000,51.1294,-78.7703,NA,NA,14,5.5,2.85642,NA,NA,NA
174,10.7188,1.55382,18.5938,0,50.0312,43.2066,49.5938,39.6319,9,8.27778,22,18,sseo07,140603,0,NA,0,000,40.8644,-80.0569,NA,NA,16,9.8125,3.80208,NA,NA,NA
175,18.25,1.42235,24.0312,0.15625,49,42.0275,48.1562,33.5076,7,6.17424,22,132,sseo07,140603,0,NA,0,000,39.5532,-80.566,NA,NA,100,7.25,1.49479,10.7812,42,116.944
176,6.1875,1.23811,14.3438,25.1875,48.9688,40.0793,48.4062,33.3799,8,5.55978,22,184,sseo07,140603,0,NA,0,000,50.8285,-80.3776,NA,NA,147,5.15625,1.44514,NA,NA,NA
177,7.625,2.6942,9.71875,8.875,45.7812,39.1659,45.4375,37.3378,8,6.14286,22,42,sseo07,140603,0,NA,0,000,49.242,-80.1712,NA,NA,41,2.8125,1.44792,NA,NA,NA
178,8.78125,2.17472,19.1875,0.53125,46.625,39.0838,46.4062,35.6726,8,6.43182,22,44,sseo07,140603,0,NA,0,000,49.989,-80.0357,NA,NA,40,5.65625,2.68608,NA,NA,NA
179,19.5938,6.27865,26.5938,11.4375,52.0938,42.6398,51.9062,37.158,8,6.25,22,36,sseo07,140603,0,NA,0,000,39.4958,-81.4964,NA,NA,29,10.7812,5.32031,10.7812,42,116.944
180,5.09375,0.861607,13.5312,0,48.9688,42.5625,48.6562,40.3147,8,7.07143,22,14,sseo07,140603,0,NA,0,000,39.2875,-82.1606,NA,NA,14,7,3.20312,NA,NA,NA
181,0.65625,0.0171703,13.3438,13.375,46.5,37.993,39.6875,31.4591,10,7.18132,22,728,sseo07,140603,0,NA,0,000,26.0831,-84.4404,NA,NA,463,0.96875,0.353623,NA,NA,NA
182,7.125,0.84375,12.8438,0,48.1562,41.5385,47.0938,38.0649,8,7,22,13,sseo07,140603,0,NA,0,000,39.0601,-82.4657,NA,NA,11,6.96875,3.07692,NA,NA,NA
183,6.34375,1.05469,10.75,0,50.6875,41.7604,49.8438,40.0703,6,4.70833,22,24,sseo07,140603,0,NA,0,000,38.8982,-84.7365,NA,NA,23,7.375,3.3125,NA,NA,NA
184,25.375,5.16238,34,0,54.8125,42.5864,54.4062,32.8842,8,5.01961,22,51,sseo07,140603,0,NA,0,000,38.6916,-86.8021,NA,NA,37,13.1875,4.39216,13.1875,22,59.7585
185,33.2188,4.09958,51.375,0,51.0312,41.9778,50.875,19.3167,7,4.25424,22,59,sseo07,140603,0,NA,0,000,38.511,-87.8274,NA,NA,29,13.4688,3.14036,13.4688,21,47.386
186,1.0625,0.0439034,14.9062,17.25,50.2812,39.8875,40.6875,30.9374,12,9.66667,22,489,sseo07,140603,0,NA,0,000,24.5616,-90.5637,NA,NA,265,1.25,0.496805,NA,NA,NA
187,10.5625,0.607582,13.4375,8.28125,53.1875,40.4006,44.75,21.0086,12,5.72,22,1900,sseo07,140603,0,NA,0,000,44.9147,-99.353,NA,NA,869,6.59375,1.43105,NA,NA,NA
188,29.875,2.6972,9.75,0.46875,49.4375,38.8858,49.0312,35.6016,9,8.00862,22,116,sseo07,140603,0,NA,0,000,41.3836,-96.1537,NA,NA,104,7.625,1.67834,NA,NA,NA
189,106.906,11.5595,27.3125,8.46875,52.25,40.6656,51.5,35.6376,15,10.6378,22,127,sseo07,140603,0,106.906,0,003,42.208,-99.6224,50.068,25,110,21.3125,4.39075,21.3125,36,59.5719
190,34.375,4.18993,8.84375,0.15625,48.3438,41.5114,43.75,18.0576,13,8.04207,22,309,sseo07,140603,0,NA,0,000,44.129,-104.592,NA,NA,127,13.1562,2.98766,13.1562,68,83.5468
191,21.4375,4.01957,4.9375,0,45.3438,40.2831,43.5625,19.1566,10,7.05051,22,99,sseo07,140603,0,NA,0,000,42.9424,-104.222,NA,NA,41,11.25,2.91572,11.25,18,44.3202
192,1.8125,0.183673,14.7812,0.59375,44.6562,39.5689,43.6875,32.2851,9,7.59184,22,49,sseo07,140603,0,NA,0,000,46.4221,-105.379,NA,NA,33,5.21875,2.26339,NA,NA,NA
193,4.84375,1.06402,4.5625,0.6875,48.7812,40.2923,35.5938,27.5373,8,6.29268,22,82,sseo07,140603,0,NA,0,000,45.4606,-105.157,NA,NA,37,3.40625,1.66197,NA,NA,NA
194,0.4375,0.00322165,12.0312,4.25,49.1875,39.2022,42.3438,28.8834,9,6.84536,23,194,sseo07,140603,0,NA,0,000,50.0269,-70.5744,NA,NA,82,1.40625,0.614046,NA,NA,NA
195,8.65625,1.02699,42.0625,20.25,51.9688,42.8813,48.125,34.8904,9,5.10979,23,756,sseo07,140603,0,NA,0,000,44.6572,-72.9068,NA,NA,553,6.1875,1.64753,NA,NA,NA
196,9.59375,0.909444,26.7812,10.9375,50.0312,40.7237,46.4375,30.3522,9,6.53616,23,636,sseo07,140603,0,NA,0,000,47.6457,-72.3401,NA,NA,308,4.21875,1.05307,NA,NA,NA
197,3.34375,0.565526,19,12.1562,48,40.4422,43.5312,33.9681,8,4.02641,23,568,sseo07,140603,0,NA,0,000,49.1344,-72.6568,NA,NA,467,1.53125,0.739327,NA,NA,NA
198,3.53125,0.538078,10.9375,0,45.125,39.7513,44.3125,26.1095,8,5.80672,23,119,sseo07,140603,0,NA,0,000,42.9692,-76.0538,NA,NA,75,4.34375,1.6678,NA,NA,NA
199,3.9375,0.984848,7.8125,0,46.4062,40.5947,43.4688,29.0805,8,8,23,33,sseo07,140603,0,NA,0,000,47.6412,-75.8788,NA,NA,20,3.4375,1.28977,NA,NA,NA
200,2.78125,0.442187,9.625,2.1875,49.9375,41.1688,42.875,28.5906,12,9.9,23,100,sseo07,140603,0,NA,0,000,41.7607,-77.2574,NA,NA,72,4.40625,1.48969,NA,NA,NA
201,46.9375,3.30177,21.5938,1.75,53.5625,42.4863,50.0312,30.517,9,7.18261,23,230,sseo07,140603,0,NA,0,000,46.3114,-76.466,NA,NA,169,6.34375,1.51291,NA,NA,NA
202,9.96875,0.874939,17.7188,5.90625,51.75,42.726,47.1875,28.9816,15,10.616,23,513,sseo07,140603,0,NA,0,000,49.5676,-77.0606,NA,NA,350,5.625,2.00037,NA,NA,NA
203,9.90625,2.27431,11.8438,5.03125,47.8125,41.0185,47.2812,33.8981,9,8.7037,23,27,sseo07,140603,0,NA,0,000,44.797,-77.5266,NA,NA,19,5.8125,2.19329,NA,NA,NA
204,23.0625,2.70822,22.1875,15.125,48.9375,42.2714,48.7812,30.9851,8,6.31522,23,92,sseo07,140603,0,NA,0,000,41.4243,-78.3787,NA,NA,66,5.75,1.56963,NA,NA,NA
205,19.0312,1.61837,19.1875,15.75,48.4688,39.9811,48.4688,33.3939,7,6.15152,23,66,sseo07,140603,0,NA,0,000,41.1109,-79.2192,NA,NA,47,7.78125,1.87879,NA,NA,NA
206,4.65625,0.707386,9.96875,9.59375,47.8438,41.3528,47.6875,33.8011,8,5.18182,23,55,sseo07,140603,0,NA,0,000,50.9622,-78.5174,NA,NA,39,4.90625,2.6875,NA,NA,NA
207,37.5625,3.78423,29.8125,25.2188,49.25,42.2553,48.6562,20.9766,8,4.72362,23,199,sseo07,140603,0,NA,0,000,39.3201,-80.6808,NA,NA,103,11.9375,2.57993,12.4688,29,63.1396
208,8.84375,2.10986,13.7188,6.125,49.25,41.7825,44.7188,34.8579,7,5.59794,23,97,sseo07,140603,0,NA,0,000,49.5773,-80.0288,NA,NA,79,2.84375,1.1163,NA,NA,NA
209,3.21875,0.877232,9.125,7.625,44.8438,38.5833,35.5625,28.2835,9,6.88095,23,42,sseo07,140603,0,NA,0,000,50.3593,-79.962,NA,NA,24,2.15625,0.841518,NA,NA,NA
210,0.28125,-0.0381944,5.125,8.84375,44.375,39.5473,31.7188,27.5503,6,4.5,23,72,sseo07,140603,0,NA,0,000,24.2242,-83.149,NA,NA,18,0.65625,0.363715,NA,NA,NA
211,6.96875,1.19375,10.8438,0,45.5938,40.1396,45.125,36.6688,7,7,23,15,sseo07,140603,0,NA,0,000,38.9552,-81.9505,NA,NA,13,4.4375,1.75625,NA,NA,NA
212,15.9062,2.12664,15.5625,0,53.6875,43.2434,52.0312,40.9128,8,6.84211,23,19,sseo07,140603,0,NA,0,000,38.849,-82.4868,NA,NA,19,13.2188,5.27138,13.2188,9,26.4395
213,6.46875,1.375,8.84375,0,49.75,42.3307,48,40.7708,7,7,23,12,sseo07,140603,0,NA,0,000,38.8168,-82.9762,NA,NA,12,7.34375,3.88021,NA,NA,NA
214,20.6875,1.82547,27.6875,0,51.2188,41.5469,50.4375,26.3291,7,5.8617,23,94,sseo07,140603,0,NA,0,000,38.6856,-84.1715,NA,NA,62,10.375,2.92221,10.375,43,104.603
215,0.5625,0.0485437,12.4688,11.9375,46.375,38.4639,40.4375,32.4224,9,6.73463,23,309,sseo07,140603,0,NA,0,000,26.8485,-84.7742,NA,NA,220,0.78125,0.365797,NA,NA,NA
216,56.6875,4.17637,29.6875,1.78125,51.3125,40.8795,50.8125,22.5057,9,4.96875,23,160,sseo07,140603,0,56.6875,0,000,38.5066,-86.2565,21.9946,10,83,17.9062,2.77227,17.9062,44,54.5544
217,3.03125,1.18382,25.25,4.8125,48.5625,41.8787,48.3438,38.8897,4,2.64706,23,17,sseo07,140603,0,NA,0,000,34.973,-86.5771,NA,NA,15,4.71875,2.4375,NA,NA,NA
218,14.5938,0.511719,11.75,0,48.75,40.0352,40.9688,0.309375,6,5.025,23,80,sseo07,140603,0,NA,0,000,38.3104,-87.4363,NA,NA,15,5.84375,0.586328,13.8125,16,29.9043
219,1.65625,0.46875,19.0312,0.09375,46.5312,40.5451,46.25,39.1181,3,2.55556,23,9,sseo07,140603,0,NA,0,000,34.581,-87.5378,NA,NA,9,3.34375,2.32292,NA,NA,NA
220,170.594,11.3949,23.4375,0.375,54.4062,42.7522,52.7812,9.94924,19,11.1046,23,306,sseo07,140603,0,170.594,0,003,41.3107,-95.1279,73.972,49,110,25.375,3.78881,25.375,94,104.738
221,13.7188,1.00564,15.2188,13.6562,52.25,41.0485,46.6562,21.9535,14,6.04806,23,2372,sseo07,140603,0,NA,0,000,44.8562,-99.0764,NA,NA,1238,12.1875,1.71298,12.1875,42,84.9733
222,161.094,9.89234,29.2188,9.59375,52.7812,41.7242,52.2812,19.0925,23,12.5925,23,665,sseo07,140603,0,161.094,0,003,42.3925,-98.7428,99.735,95,152,24.6562,3.65818,24.6562,138,118.928
223,47.3438,3.56301,12.625,6.375,52.5938,41.9098,45.625,24.6564,15,8.07681,23,677,sseo07,140603,0,NA,0,000,44.6603,-104.264,NA,NA,293,14.4062,2.6076,14.4062,30,58.6799
224,146.281,10.5997,24.1875,3.65625,51.1875,41.673,50.2188,18.0582,18,9.83333,23,384,sseo07,140603,0,146.281,0,003,42.8485,-103.806,76.307,46,135,22.1562,3.57902,22.1562,75,93.6046
225,2.84375,0.317628,16.9062,14.7812,48.9375,40.5402,39.9062,30.9067,8,5.64615,23,195,sseo07,140603,0,NA,0,000,46.558,-105.239,NA,NA,113,5.8125,1.70208,NA,NA,NA
226,9.03125,0.793084,32.625,36.25,52.875,42.0449,46.25,33.5513,11,5.13734,24,2279,sseo07,140603,0,NA,0,000,47.3171,-72.3673,NA,NA,1700,4.625,1.06513,NA,NA,NA
227,4.65625,1.26907,8.65625,0,45.5625,39.75,43.75,28.4592,6,4.77966,24,59,sseo07,140603,0,NA,0,000,42.5714,-75.653,NA,NA,39,3.3125,1.6875,NA,NA,NA
228,3.84375,0.661685,17.0938,0,50.9062,42.303,50.7812,40.769,7,5.6087,24,23,sseo07,140603,0,NA,0,000,43.6526,-75.6341,NA,NA,23,6.78125,3.20109,NA,NA,NA
229,8.71875,1.49141,12.4688,0.9375,49.625,39.3391,49.3438,28.0719,9,7.125,24,40,sseo07,140603,0,NA,0,000,41.9207,-76.3916,NA,NA,26,8.59375,2.83594,NA,NA,NA
230,1.375,0.157227,5.4375,0,45.9375,39.6201,39.125,34.4668,7,6.96875,24,32,sseo07,140603,0,NA,0,000,48.034,-75.4451,NA,NA,30,1.5625,0.508789,NA,NA,NA
231,23.9375,3.75552,25.7188,1.90625,50.625,42.8643,50.1562,33.688,10,7.53591,24,181,sseo07,140603,0,NA,0,000,46.5806,-75.849,NA,NA,118,6.6875,1.84047,NA,NA,NA
232,4.5,1.2487,14.25,1.15625,50.375,41.474,49.9688,36.8854,9,8.25,24,24,sseo07,140603,0,NA,0,000,45.4625,-76.3294,NA,NA,21,5.875,2.51042,NA,NA,NA
233,8.59375,1.00705,12.6562,9.6875,52.5938,41.8971,47.9688,28.0928,15,10.5829,24,350,sseo07,140603,0,NA,0,000,50.3793,-76.8327,NA,NA,212,6.0625,1.68232,NA,NA,NA
234,27.6875,2.26698,17.8125,2.5,48.7188,41.7191,44.6562,29.0754,8,5.46739,24,92,sseo07,140603,0,NA,0,000,41.2801,-77.9393,NA,NA,50,5.0625,1.47758,NA,NA,NA
235,31.0625,6.69857,16.9375,19.8438,47.7188,40.7376,47.5,37.1445,7,5.85417,24,48,sseo07,140603,0,NA,0,000,41.1327,-78.7037,NA,NA,43,6.40625,2.54102,NA,NA,NA
236,36.3125,3.24166,23.75,5.75,54.875,43.1417,50.4062,22.055,9,4.78534,24,191,sseo07,140603,0,NA,0,000,39.1021,-80.2883,NA,NA,106,11.1562,2.16361,10.6875,27,57.1735
237,8.96875,1.51416,17.4688,12.8125,49,40.3102,42.9688,33.5173,7,5.80729,24,192,sseo07,140603,0,NA,0,000,49.8866,-79.7294,NA,NA,147,3.03125,0.928223,NA,NA,NA
238,10.1875,1.45043,25.5625,0.0625,46.0938,39.0593,45.5,30.2672,5,3.96552,24,29,sseo07,140603,0,NA,0,000,39.7103,-80.9408,NA,NA,20,6.75,1.65194,NA,NA,NA
239,17.6562,2.08654,26.1875,0,51.3438,41.5657,50.7812,21.429,8,5.94872,24,117,sseo07,140603,0,NA,0,000,38.6209,-82.0692,NA,NA,65,12.9062,2.81544,11.5625,18,72.0445
240,0.5,0.0596591,10.8125,0.15625,44.5,39.7585,41.125,33.3551,4,3.09091,24,11,sseo07,140603,0,NA,0,000,33.7601,-83.0151,NA,NA,7,2.03125,0.920455,NA,NA,NA
241,0.4375,0.00789911,13.9688,12.4688,46.875,37.8363,40.0625,26.0885,9,5.44568,24,451,sseo07,140603,0,NA,0,000,27.0987,-84.5786,NA,NA,193,0.71875,0.323864,NA,NA,NA
242,51.2188,2.43299,41.7188,1.8125,55.875,42.1614,53.3125,20.5715,9,6.00619,24,485,sseo07,140603,0,61.7812,0,000,38.3885,-84.9794,36.0496,23,258,15.9688,2.45863,15.7812,48,65.6274
243,4.9375,0.484896,38,14.6875,47.2812,39.6135,47.125,36.1125,4,2.5,24,60,sseo07,140603,0,NA,0,000,34.8218,-86.4111,NA,NA,54,5.3125,1.59792,NA,NA,NA
244,0.25,-0.0488048,7.1875,10.5938,47.8438,39.0561,38.1562,29.0152,13,11.3227,24,251,sseo07,140603,0,NA,0,000,24.4526,-91.1578,NA,NA,84,1.34375,0.554158,NA,NA,NA
245,223.844,9.31021,38.7812,0.96875,56,42.9994,55.8438,7.63146,21,10.4896,24,817,sseo07,140603,0,223.844,0,003,41.1553,-94.2643,118.168,84,210,27.9688,2.89336,27.9688,145,140.901
246,23.0625,1.11692,18.8438,15.2188,52.6562,41.315,48.9062,21.3173,16,6.04976,24,2954,sseo07,140603,0,NA,0,000,44.6237,-98.1844,NA,NA,1678,9.71875,1.72448,NA,NA,NA
247,0.3125,-0.0150862,1.09375,0.625,44.9688,38.7899,37.4375,30.6562,7,5.94828,24,58,sseo07,140603,0,NA,0,000,42.4561,-96.1451,NA,NA,32,1.96875,0.863685,NA,NA,NA
248,176.906,9.81695,26.5,8.71875,55.5938,43.1253,51.7812,18.928,24,12.6933,24,1200,sseo07,140603,0,176.906,0,003,42.3435,-97.9069,121.818,154,499,21.6562,3.27721,22.25,232,144.772
249,0.53125,0.0864702,3.21875,7.0625,46.9688,39.1316,35,4.62198,9,5.45455,24,176,sseo07,140603,0,NA,0,000,45.5899,-100.657,NA,NA,26,2.84375,1.01687,NA,NA,NA
250,133.781,13.644,23.875,9.65625,52.6562,42.9031,51.8438,9.42976,24,10.9377,24,755,sseo07,140603,0,133.781,0,003,42.841,-103.084,137.011,129,215,21.9375,3.91358,21.9375,178,145.537
251,43.4688,1.68457,18.1875,7.3125,53.5,42.6192,43.6875,30.6938,13,7.72533,24,608,sseo07,140603,0,NA,0,000,44.6988,-103.486,NA,NA,436,9.4375,1.73078,10.9688,43,66.5402
252,5.3125,0.525409,17.0938,4.5625,46.5312,39.3259,43.25,33.5797,7,5.83178,24,107,sseo07,140603,0,NA,0,000,46.0433,-103.976,NA,NA,84,4.125,1.3972,NA,NA,NA
253,2.90625,0.161058,11.6562,16.9062,50.625,42.6197,41.7188,30.2332,9,5.11538,24,260,sseo07,140603,0,NA,0,000,46.5594,-105.174,NA,NA,156,3.34375,1.20421,NA,NA,NA
254,5.78125,0.29108,20.625,32.625,51.0625,42.2456,45.0938,33.9686,11,5.55166,25,1084,sseo07,140603,0,NA,0,000,45.3875,-72.4704,NA,NA,869,2.6875,0.894632,NA,NA,NA
255,6.9375,0.572889,23.3438,12.75,49.6562,41.0295,45.8125,32.5754,10,5.02698,25,1149,sseo07,140603,0,NA,0,000,49.5714,-71.7944,NA,NA,845,2.09375,0.752149,NA,NA,NA
256,0.65625,0.175625,12.8438,0,45.8125,40.2931,45.3438,19.9606,6,4.66,25,50,sseo07,140603,0,NA,0,000,43.9586,-75.1521,NA,NA,26,3.375,0.999375,NA,NA,NA
257,11.3438,1.67569,20.8438,4.40625,51.625,40.1736,51.125,17.5493,6,4.06667,25,45,sseo07,140603,0,NA,0,000,42.0831,-75.8396,NA,NA,21,8.0625,1.96667,NA,NA,NA
258,27.4688,3.92661,22.7188,0.25,51.2812,43.1359,49.25,32.9875,9,6.45161,25,155,sseo07,140603,0,NA,0,000,46.8557,-75.2833,NA,NA,103,4.53125,1.35121,NA,NA,NA
259,7.25,2.3598,15.3125,2.71875,48.4688,40.0625,48.2812,34.7644,8,7.81081,25,37,sseo07,140603,0,NA,0,000,45.9156,-75.5731,NA,NA,31,4.90625,2.22804,NA,NA,NA
