/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
306,8.40625,3.11364,39.0625,10.9062,48.375,41.1335,47.75,37.2131,11,9.63636,19,11,sseo04,140603,0,NA,0,000,25.0282,-80.2767,NA,NA,10,4,2.64205,NA,NA,NA
307,6.34375,2.30625,16.4062,0,49.0312,41.7188,48.6562,39.6042,5,4.73333,19,15,sseo04,140603,0,NA,0,000,37.0581,-79.2044,NA,NA,14,5.0625,2.925,NA,NA,NA
308,10.2188,2.31801,46.1562,0,50.7812,43.0827,50.0625,35.2426,4,3.47059,19,17,sseo04,140603,0,NA,0,000,36.605,-79.2701,NA,NA,12,7.34375,3.18934,NA,NA,NA
309,18.0312,4.65312,74.5,12.8438,52.9375,42.0938,52.4062,37.401,10,8.6,19,30,sseo04,140603,0,NA,0,000,24.4699,-80.7945,NA,NA,25,6.21875,2.9875,NA,NA,NA
310,7.1875,1.47917,50.875,23.2188,51.4375,41.4329,50.875,39.272,7,5.40741,19,27,sseo04,140603,0,NA,0,000,25.429,-80.7898,NA,NA,25,4.75,2.55208,NA,NA,NA
311,13.0625,2.649,26.2812,4.875,49.375,40.2779,48.4375,37,10,7.41071,19,56,sseo04,140603,0,NA,0,000,47.1244,-78.0855,NA,NA,51,5.1875,1.73828,NA,NA,NA
312,12.6562,4.62917,24.3438,1.5,52.75,44.1063,52.4062,40.2021,6,5.26667,19,15,sseo04,140603,0,NA,0,000,37.3431,-79.5533,NA,NA,13,8.4375,4.46042,NA,NA,NA
313,22.8125,2.77043,38.2188,0.125,50,40.86,49.2188,37.7861,8,6.21154,19,52,sseo04,140603,0,NA,0,000,48.4926,-78.2656,NA,NA,47,4.53125,1.56791,NA,NA,NA
314,23.875,2.62601,42.6875,10.3438,51.375,41.2263,50.8125,30.6406,9,6.70968,19,62,sseo04,140603,0,NA,0,000,45.1835,-78.7123,NA,NA,38,7.1875,2.312,NA,NA,NA
315,8.25,2.56908,29.0312,0,51.0312,44.3059,50.8125,40.801,8,4.89474,19,19,sseo04,140603,0,NA,0,000,36.4796,-79.8944,NA,NA,17,6.8125,3.60033,NA,NA,NA
316,10.7188,1.5952,34.0938,0,49.4062,41.0472,48.9688,38.5749,7,5.93023,19,43,sseo04,140603,0,NA,0,000,49.5473,-78.0493,NA,NA,41,5.625,1.81323,NA,NA,NA
317,29.5,5.54557,29.7188,0,51.0312,43.8639,48.375,29.0775,9,7.10417,19,48,sseo04,140603,0,NA,0,000,44.3038,-79.1076,NA,NA,28,13.6875,4.69206,15.2188,15,45.7788
318,4.34375,0.737269,19.9062,0.25,46.1875,39.7049,45.4688,37.8426,10,9,19,27,sseo04,140603,0,NA,0,000,36.8067,-80.0878,NA,NA,26,4.03125,1.36227,NA,NA,NA
319,12.5312,2.85063,38.7812,0.15625,52.0938,43.2819,51.2188,38.7537,8,5.78,19,50,sseo04,140603,0,NA,0,000,36.2093,-80.4595,NA,NA,44,9.3125,3.46625,NA,NA,NA
320,12.5312,1.76654,21.125,0,47.375,39.9816,46.875,37.6544,6,5.29412,19,17,sseo04,140603,0,NA,0,000,41.6136,-79.7289,NA,NA,15,4.78125,1.59743,NA,NA,NA
321,27.4375,3.18823,24,0,50.4688,42.3605,49.6562,34.6991,17,13.093,19,43,sseo04,140603,0,NA,0,000,43.6774,-79.8367,NA,NA,32,11.5938,2.97456,15.25,37,106.779
322,9.65625,1.7964,48.25,0,53.3125,42.1932,52.7812,36.1989,6,3.57576,19,33,sseo04,140603,0,NA,0,000,35.8243,-80.968,NA,NA,25,8.0625,2.74432,NA,NA,NA
323,12.3125,0.920709,25.875,1.03125,50.375,40.4664,49.875,34.9086,12,10.8507,19,67,sseo04,140603,0,NA,0,000,43.022,-80.5443,NA,NA,56,5.46875,1.41185,NA,NA,NA
324,23.3438,4.51681,68.0625,15.4062,52.9062,41.7555,52.25,38.1683,11,7.54622,19,119,sseo04,140603,0,NA,0,000,35.7028,-81.7995,NA,NA,109,8.21875,2.88104,NA,NA,NA
325,4.5,0.594792,26.125,0,48.5625,42.9885,47.6562,39.7135,8,6.73333,19,30,sseo04,140603,0,NA,0,000,48.8788,-80.1113,NA,NA,26,3.6875,1.59896,NA,NA,NA
326,4.875,1.18608,53.4688,30.2812,51.7812,42.1832,51.5,39.8651,10,7.36364,19,22,sseo04,140603,0,NA,0,000,24.939,-82.6244,NA,NA,20,4.875,2.3608,NA,NA,NA
327,16.4688,2.25,20.7812,0.375,50.2188,42.2604,49.5625,36.1927,9,7.33333,19,36,sseo04,140603,0,NA,0,000,49.8103,-80.0342,NA,NA,28,7.28125,2.09288,NA,NA,NA
328,6.78125,2.83239,17.9688,0,48.8125,42.7599,48.1875,39.5142,8,7.27273,19,22,sseo04,140603,0,NA,0,000,47.0388,-80.5481,NA,NA,20,7.8125,4.0696,NA,NA,NA
329,39,6.43222,24.2812,1.09375,51.9688,42.7066,51.5,40.0422,7,4.79221,19,77,sseo04,140603,0,NA,0,000,50.3992,-80.3924,NA,NA,70,9.90625,3.23864,NA,NA,NA
330,13.4688,2.06588,22.875,24.6875,50.4688,42.5439,49.9375,39.5929,8,5.97297,19,37,sseo04,140603,0,NA,0,000,49.2014,-80.8458,NA,NA,33,7.03125,2.52196,NA,NA,NA
331,12.9062,2.35837,44.5312,13,50.9688,41.879,50.625,39.2927,11,6.64744,19,156,sseo04,140603,0,NA,0,000,35.3222,-82.922,NA,NA,146,9.15625,3.08133,NA,NA,NA
332,31.5312,4.55773,20.375,19.25,50.4688,42.3273,50.1875,36.7029,9,4.94915,19,59,sseo04,140603,0,NA,0,000,49.676,-81.2032,NA,NA,47,8.25,3.16949,NA,NA,NA
333,25.4688,2.99981,44.75,36.8125,53.0938,42.1469,52.4062,36.3099,8,4.50299,19,167,sseo04,140603,0,NA,0,000,37.9637,-83.2334,NA,NA,135,10.25,2.77133,10.25,9,21.858
334,2.71875,0.577546,28.3125,8.4375,48.1562,40.0729,47,38.5278,11,9.48148,19,27,sseo04,140603,0,NA,0,000,26.1438,-83.8574,NA,NA,25,2.6875,1.70023,NA,NA,NA
335,10.6875,2.75504,23.0625,40.0312,47.7812,39.8407,47,36.5766,7,5.03226,19,62,sseo04,140603,0,NA,0,000,49.8822,-82.0893,NA,NA,54,4.25,1.92994,NA,NA,NA
336,2.65625,0.799851,11.2812,0.03125,46.9375,38.5811,46.1562,34.4182,8,7.52381,19,42,sseo04,140603,0,NA,0,000,48.2982,-82.1177,NA,NA,34,4.90625,1.84226,NA,NA,NA
337,0.4375,0.199219,7.78125,0.15625,45.125,40.3438,44.5312,39.0859,8,7.5,19,8,sseo04,140603,0,NA,0,000,26.6962,-84.3842,NA,NA,8,2.6875,1.83984,NA,NA,NA
338,21.6562,3.91701,49.5938,16.1562,53.1875,43.2295,52.5625,38.9924,9,6.66667,19,90,sseo04,140603,0,NA,0,000,35.2965,-84.3688,NA,NA,79,9.875,3.0566,11.25,30,48.3668
339,19.9688,2.90824,34.0312,0,50.6562,41.1503,49.625,34.6263,7,4.6383,19,47,sseo04,140603,0,NA,0,000,39.4881,-84.6275,NA,NA,35,9.78125,2.56915,13.4062,17,46.5788
340,25.4062,3.27083,64.3438,1.4375,50.0625,41.5848,49.1562,33.6116,8,5.2381,19,21,sseo04,140603,0,NA,0,000,37.7968,-84.649,NA,NA,14,8.5625,2.42262,NA,NA,NA
341,6.0625,1.66026,60.0938,44.3438,51.2188,41.8271,50.7188,40.5725,10,6.85321,19,109,sseo04,140603,0,NA,0,000,27.0459,-85.6295,NA,NA,108,4.3125,2.0367,NA,NA,NA
342,5.8125,0.269886,30.9375,1.90625,49.0312,41.6515,48.5,36.1714,12,9.12121,19,33,sseo04,140603,0,NA,0,000,37.7719,-85.0514,NA,NA,25,11.1875,2.30966,16.0312,19,45.7501
343,17.9062,2.44922,60.8125,25.2188,49.5312,41.1426,48.7188,36.959,4,3.3125,19,16,sseo04,140603,0,NA,0,000,35.1799,-85.4021,NA,NA,14,10.625,2.82227,10.625,5,13.5001
344,0.84375,0.402344,34.3438,8.125,47.4375,41.7344,46.7188,40.3867,2,1.25,19,8,sseo04,140603,0,NA,0,000,29.9259,-86.1334,NA,NA,8,2.5625,1.82812,NA,NA,NA
345,43.1562,3.32953,72.625,27.1562,53.4375,42.4468,52.9688,34.8836,8,4.70345,19,145,sseo04,140603,0,NA,0,000,37.5058,-86.4058,NA,NA,103,16.8438,2.99289,16.8438,47,89.7562
346,33.7188,3.00276,29.375,0,52.125,41.432,50.9688,33.9292,6,4.44118,19,34,sseo04,140603,0,NA,0,000,39.0978,-86.2137,NA,NA,21,10.7188,1.9568,13.8438,19,49.3054
347,34,1.67729,61.4062,0.375,54.125,41.1485,53.6875,34.4001,10,6.22772,19,101,sseo04,140603,0,61.6875,0,000,38.309,-86.5064,24.4287,10,67,17.0312,2.45421,19.375,28,44.2061
348,8,2.32118,46.5,5.71875,50.0938,41.9436,49.4062,39.8628,10,7.75,19,36,sseo04,140603,0,NA,0,000,27.5009,-86.6574,NA,NA,34,3.59375,1.97222,NA,NA,NA
349,6.625,1.08073,90.9688,21.5938,48.7188,42.1094,43.9688,31.9245,6,3.75,19,12,sseo04,140603,0,NA,0,000,34.4621,-86.8823,NA,NA,7,7.25,2.67448,NA,NA,NA
350,3.125,1.30469,39.1562,6.59375,48.4688,40.5977,47.25,32.9219,5,3.75,19,8,sseo04,140603,0,NA,0,000,31.0038,-87.2668,NA,NA,6,4.90625,3.03516,NA,NA,NA
351,6.21875,1.875,18.9688,0,52.5938,43.2656,51.9688,35.7859,6,5.7,19,20,sseo04,140603,0,NA,0,000,37.9736,-87.2201,NA,NA,15,12.2812,5.16563,12.2812,12,38.4153
352,5.0625,1.14236,52.4062,0.59375,50.25,42.0208,44.9688,23.3333,4,2.77778,19,9,sseo04,140603,0,NA,0,000,34.3152,-87.4342,NA,NA,3,8.96875,3.29167,NA,NA,NA
353,14.3438,2.60283,62.25,87.5312,51.5938,40.8834,51.25,37.8434,12,9.30233,19,86,sseo04,140603,0,NA,0,000,27.486,-87.7356,NA,NA,79,6.71875,1.98328,NA,NA,NA
354,6.28125,1.30398,57.3125,0.625,51.3438,40.5284,48.5312,21.2812,3,2.36364,19,11,sseo04,140603,0,NA,0,000,34.58,-87.5693,NA,NA,3,8.90625,3.82102,NA,NA,NA
355,12.3438,1.9043,77.125,1.96875,51.9688,42.1406,51.0625,22.543,4,2.3125,19,16,sseo04,140603,0,NA,0,000,35.7881,-87.6968,NA,NA,6,13.8438,3.76172,13.8438,5,15.9293
356,9.1875,1.37388,33.0625,0.46875,50.5,41.3069,46.5938,25.779,10,7.28571,19,28,sseo04,140603,0,NA,0,000,37.896,-87.8232,NA,NA,13,12.8125,4.49442,13.1562,15,44.8262
357,4.34375,1.20938,60.8125,2.125,51.1562,41.8937,49.8438,23.2062,3,1.9,19,10,sseo04,140603,0,NA,0,000,31.8787,-87.7861,NA,NA,4,8.59375,4.39062,NA,NA,NA
358,5.125,0.578125,67.5,4.59375,51.0938,41.6406,47.4375,23.8776,2,2,19,12,sseo04,140603,0,NA,0,000,31.676,-87.8452,NA,NA,5,8,3.38802,NA,NA,NA
359,17.1562,3.12109,72.3125,74.0625,53.1562,42.3766,52.2188,36.0484,7,5.325,19,40,sseo04,140603,0,NA,0,000,30.9884,-88.0054,NA,NA,33,11.6875,4.10234,11.6875,11,22.9889
360,33.4375,3.42082,32.5625,0.09375,53.9062,42.1952,53.625,35.4488,17,13.8589,19,163,sseo04,140603,0,NA,0,000,38.6735,-88.2162,NA,NA,121,19.25,3.71511,16.875,17,35.2886
361,1.28125,-0.0272177,40.7188,49.75,46.0312,38.3508,45.0312,36.0887,9,6.90323,19,31,sseo04,140603,0,NA,0,000,25.5035,-88.2009,NA,NA,28,2.46875,1.32056,NA,NA,NA
362,12.4375,2.80469,64.875,1.1875,52.9375,43.8698,49.9375,33.1875,3,2.25,19,12,sseo04,140603,0,NA,0,000,35.7386,-87.9906,NA,NA,6,11.4375,4.24479,NA,NA,NA
363,10.5312,1.71429,47.5312,0.125,50,42.1771,46.4375,12.5699,6,4.57143,19,21,sseo04,140603,0,NA,0,000,37.5576,-88.6349,NA,NA,6,15.7188,5.50446,15.7188,12,44.5256
364,3.96875,0.545313,75.9688,0.9375,54.9375,43.5078,52.4375,25.6266,6,3.15,19,20,sseo04,140603,0,NA,0,000,35.4466,-88.5974,NA,NA,9,14.4062,3.23125,14.4062,7,15.8716
365,9.125,1.02604,81.1562,5.5,52.6875,42.4453,51.9062,25.0039,5,3.16667,19,24,sseo04,140603,0,NA,0,000,35.1553,-88.8589,NA,NA,11,13,3.16536,13,10,23.7126
366,3.0625,1.35547,63.125,1.25,49.7188,41.4766,47.0938,25.375,3,2.125,19,8,sseo04,140603,0,NA,0,000,34.8354,-89.149,NA,NA,2,9.21875,4.72266,NA,NA,NA
367,6.78125,1.46205,106.531,6.53125,55.1562,42.6674,53.375,25.3036,5,3.25,19,28,sseo04,140603,0,NA,0,000,34.307,-89.2401,NA,NA,14,10.9375,4.26786,NA,NA,NA
368,11.1562,3.26339,90.5,15.4375,54.375,41.7433,52.3125,28.3237,5,4.07143,19,14,sseo04,140603,0,NA,0,000,30.4649,-89.3395,NA,NA,7,11.75,5.27455,NA,NA,NA
369,13.7812,3.10379,69,58.375,50.625,42.2824,49.375,37.6758,11,9.73214,19,56,sseo04,140603,0,NA,0,000,25.4333,-89.6494,NA,NA,47,5.59375,2.83482,NA,NA,NA
370,31.6562,2.2586,67.5625,19.0938,51.3125,42.4808,50.6562,38.5859,10,6.80275,19,218,sseo04,140603,0,NA,0,000,37.9663,-91.0975,NA,NA,189,16.6562,3.73108,16.6562,38,58.9215
371,10.8438,3.41563,61.625,0.59375,54.0625,42.9219,51.9688,23.7156,4,3,19,10,sseo04,140603,0,NA,0,000,35.149,-90.4033,NA,NA,4,13.75,6.65938,13.75,7,15.9187
372,8.96875,2.9875,48.9688,0.21875,54.6875,42.3906,52.3438,17.9188,5,4.4,19,10,sseo04,140603,0,NA,0,000,29.9335,-90.5083,NA,NA,3,12.7812,6.84062,12.7812,8,19.8624
373,19.0938,3.7309,40.9062,0,52.5625,41.4705,51.1562,23.4983,4,2.83333,19,18,sseo04,140603,0,NA,0,000,37.0476,-90.9569,NA,NA,6,14.3125,5.9184,14.3125,8,25.5404
374,20.1875,3.56548,72.9688,0.34375,54.0312,40.5,50.9688,6.66369,6,4.95238,19,21,sseo04,140603,0,NA,0,000,35.8923,-91.2448,NA,NA,4,15.4062,4.42411,15.4062,8,16.2125
375,3.5625,1.81406,34.125,9.03125,48.1875,41.5516,47.3438,38.6109,8,6.85,19,20,sseo04,140603,0,NA,0,000,25.4148,-91.1065,NA,NA,19,3.625,2.26562,NA,NA,NA
376,49.0625,3.13214,49.4688,0,51.3125,41.4455,50.2812,33.2687,7,5.45714,19,35,sseo04,140603,0,NA,0,000,37.1633,-91.4741,NA,NA,22,18.5312,3.11161,18.5312,22,36.1093
377,18,2.2894,65.5,0.21875,51.0625,40.5842,40.8125,16.1046,3,1.86957,19,23,sseo04,140603,0,NA,0,000,36.2838,-91.5639,NA,NA,4,14.875,3.79076,14.875,6,13.6644
378,15.25,2.825,75.7188,0.625,52.5312,43.3875,49.25,26.6156,4,3.15,19,20,sseo04,140603,0,NA,0,000,35.984,-91.9715,NA,NA,10,13.5312,5.57969,13.5312,5,13.5941
379,1.875,0.659375,10.2188,0.125,46.5625,41.8844,46.125,39.3688,7,4.6,19,10,sseo04,140603,0,NA,0,000,29.7792,-91.7675,NA,NA,10,3.21875,2.26562,NA,NA,NA
380,9.03125,3.19531,11.9688,4.0625,45.2188,39.2344,44.1562,35.2852,5,4.375,19,8,sseo04,140603,0,NA,0,000,37.0711,-92.0206,NA,NA,7,3.46875,2.625,NA,NA,NA
381,26.3438,1.6524,58.75,7.6875,50.2188,40.9139,47.5938,31.9038,8,5.96923,19,65,sseo04,140603,0,NA,0,000,36.1696,-92.4638,NA,NA,40,15.6562,2.97308,16.5312,13,27.077
382,11.125,3.38254,64.7812,4.03125,52.625,42.4817,51.8125,31.194,10,6.03448,19,29,sseo04,140603,0,NA,0,000,25.7635,-92.0976,NA,NA,17,9.84375,3.75431,NA,NA,NA
383,16.0625,1.76263,98.4375,11.5,53.4375,41.7188,52.8438,29.123,7,4.82979,19,47,sseo04,140603,0,NA,0,000,34.985,-92.715,NA,NA,26,11.1875,3.09375,NA,NA,NA
384,40.6562,5.66815,55.6562,24.875,51.9688,41.8668,49.5312,29.9427,6,3.85714,19,42,sseo04,140603,0,NA,0,000,36.1275,-92.9008,NA,NA,25,15.3125,5.03348,15.3125,19,37.6513
385,36.0938,3.55811,104.531,57.9688,51.4375,40.5,49.5312,26.6763,7,3.79688,19,64,sseo04,140603,0,NA,0,000,35.04,-93.4156,NA,NA,34,13.0312,3.38916,13.0312,13,36.8892
386,2.53125,0.824519,33.9062,17.8438,47.6875,42.0962,47.0938,40.5841,7,3.46154,19,13,sseo04,140603,0,NA,0,000,26.374,-92.8205,NA,NA,13,5.34375,2.43029,NA,NA,NA
387,11.0625,3.60156,53.5625,0.125,54.1875,43.582,53.5938,29.1621,6,5.6875,19,16,sseo04,140603,0,NA,0,000,29.8461,-92.8947,NA,NA,9,11.4688,4.25586,11.4688,9,20.1057
388,9.40625,3.58984,16.7188,0.78125,48.7188,41.6523,48.1562,37.8516,3,1.875,19,8,sseo04,140603,0,NA,0,000,36.5816,-93.4294,NA,NA,8,5.03125,3.32031,NA,NA,NA
389,3.375,0.394531,69.7188,14.2812,51.7188,42.1862,51,31.6328,5,3.08333,19,24,sseo04,140603,0,NA,0,000,29.0656,-93.1521,NA,NA,16,10.7812,2.61719,NA,NA,NA
390,4.875,2.0767,33.4062,23,49.625,40.9347,48.625,23.1875,8,5.18182,19,11,sseo04,140603,0,NA,0,000,29.9922,-93.4072,NA,NA,6,7.71875,3.65909,NA,NA,NA
391,5.03125,2.55682,24.875,0.375,48.3125,41.4602,47.25,33.679,8,6.63636,19,11,sseo04,140603,0,NA,0,000,26.028,-95.1493,NA,NA,7,7.0625,3.88636,NA,NA,NA
392,4.75,1.71307,39.875,0.0625,51.5938,42.892,50.9375,37.0682,7,5.18182,19,11,sseo04,140603,0,NA,0,000,25.8777,-95.5082,NA,NA,9,9.34375,3.45739,NA,NA,NA
393,0.8125,0.457131,7.4375,1.09375,44.1875,39.0052,43.9688,34.2668,6,3.12821,19,78,sseo04,140603,0,NA,0,000,43.275,-97.8467,NA,NA,60,3.3125,2.35777,NA,NA,NA
394,12.1875,1.26356,16.25,7.9375,47.4688,39.4755,47,33.7684,9,6.49362,19,235,sseo04,140603,0,NA,0,000,43.3034,-99.3032,NA,NA,178,8.90625,3.02061,NA,NA,NA
395,8.28125,0.680556,15.1562,0.71875,46.7812,39.4583,46.375,35.6399,8,4.33333,19,63,sseo04,140603,0,NA,0,000,43.7134,-99.9329,NA,NA,54,6.5625,2.07639,NA,NA,NA
396,12.7188,3.09167,39.2188,0,53.6875,43.2167,53.3125,32.7604,6,4.46667,19,15,sseo04,140603,0,NA,0,000,26.0467,-97.8482,NA,NA,9,11.9062,6.0625,11.9062,10,19.7531
397,2.84375,0.310417,14.4375,0,47.5,40.2,46.2188,34.1625,7,6.13333,19,15,sseo04,140603,0,NA,0,000,24.699,-97.8169,NA,NA,11,4.96875,1.68125,NA,NA,NA
398,21.6562,4.50977,56.625,8.28125,51.0938,40.71,49.5938,24.4756,7,4.875,19,32,sseo04,140603,0,NA,0,000,25.5808,-98.0777,NA,NA,14,10.9688,4.12988,10.9688,12,28.999
399,1.0625,0.0820975,13.8438,6.625,46.625,39.1621,45.9375,34.697,10,7.76271,19,59,sseo04,140603,0,NA,0,000,44.7868,-101.061,NA,NA,46,5,2.17214,NA,NA,NA
400,8.09375,1.11779,51.875,0.09375,52,43.0385,47.375,34.8558,6,4.69231,19,13,sseo04,140603,0,NA,0,000,24.4394,-98.2854,NA,NA,8,14.125,4.54327,14.125,6,17.017
401,5.78125,1.60045,22.5312,31.9688,48.9062,41.5469,48.25,40.9353,11,9.21429,20,14,sseo04,140603,0,NA,0,000,23.0804,-73.4446,NA,NA,14,4.59375,2.33482,NA,NA,NA
402,7.34375,2.11786,20.1875,3.625,48.9688,41.0143,48.3125,37.9741,7,5.51429,20,35,sseo04,140603,0,NA,0,000,47.317,-71.6535,NA,NA,32,6.375,3.2,NA,NA,NA
403,2.65625,0.186422,19.9688,0,46.3438,40.5647,45.9062,37.4418,11,9.32759,20,58,sseo04,140603,0,NA,0,000,47.5393,-72.1921,NA,NA,51,2.8125,1.2931,NA,NA,NA
404,5.5625,2.52344,11.5312,0,46.5938,40.3411,45.3438,34.7109,7,6.25,20,12,sseo04,140603,0,NA,0,000,43.7366,-73.1209,NA,NA,10,7.09375,3.95312,NA,NA,NA
405,17.1562,3.36355,57.6875,17.9375,51.6875,40.7577,50.9688,38.8573,12,7.12725,20,723,sseo04,140603,0,NA,0,000,49.2739,-72.8683,NA,NA,687,5.875,2.35676,NA,NA,NA
406,10,3.3776,29,0,49.0938,41.4375,45.9062,29.1589,5,4,20,12,sseo04,140603,0,NA,0,000,40.9875,-74.3266,NA,NA,6,8.8125,4.42448,NA,NA,NA
407,39.625,5.524,46.5,57.7812,54,41.4995,53.5938,37.7484,14,8.20119,20,1004,sseo04,140603,0,NA,0,000,45.7623,-73.9377,NA,NA,873,9.46875,3.29877,NA,NA,NA
408,6.125,1.81754,39.8125,5.40625,48.75,41.1865,48.1875,36.7782,7,5.74194,20,31,sseo04,140603,0,NA,0,000,39.9908,-74.6513,NA,NA,27,6.96875,2.78629,NA,NA,NA
409,13.875,3.41183,38.0312,10.9062,46.1562,41.2076,45.5625,39.8136,9,7.07143,20,28,sseo04,140603,0,NA,0,000,47.2666,-73.3664,NA,NA,28,5.0625,2.82701,NA,NA,NA
410,30.8125,4.30258,46.0938,0.25,52.6562,41.7168,52.1875,39.1781,11,9.57143,20,63,sseo04,140603,0,NA,0,000,41.8414,-74.7971,NA,NA,57,11.3438,4.53968,11.3438,28,59.6835
411,16,5.54167,26.625,0,49.5,43.7812,47.7812,33.5104,5,4.55556,20,9,sseo04,140603,0,NA,0,000,42.5272,-74.7097,NA,NA,6,8.9375,5.77778,NA,NA,NA
412,10.6562,3.31641,32.9375,2.90625,52.8125,45.4492,52.5625,44.6641,9,7.25,20,8,sseo04,140603,0,NA,0,000,23.6843,-78.0288,NA,NA,8,5.90625,3.21484,NA,NA,NA
413,18.9375,3.22917,39.6875,26.5312,51.375,40.7378,50.875,33.8535,10,4.09226,20,336,sseo04,140603,0,NA,0,000,42.9348,-75.5278,NA,NA,266,9.4375,2.90281,12.4375,16,41.3531
414,12.75,2.60887,67.9062,72.6875,49.8125,40.0212,48.5625,36.8579,8,5.58065,20,31,sseo04,140603,0,NA,0,000,23.8167,-78.386,NA,NA,27,5.875,2.26915,NA,NA,NA
415,29.7812,3.4905,63.0312,24.375,52.9375,41.7739,51.4688,35.0947,8,5.90196,20,102,sseo04,140603,0,NA,0,000,40.7978,-75.9585,NA,NA,82,12.4688,3.36765,12.4688,16,33.5399
416,3.34375,1.14946,18.875,0.40625,47.5938,39.8288,46.8438,37.1658,7,6.17391,20,23,sseo04,140603,0,NA,0,000,50.2029,-74.0567,NA,NA,20,3.0625,1.43478,NA,NA,NA
417,17.0312,8.04167,45.4062,22.375,47.0312,40.819,45.75,37.431,5,3.33333,20,24,sseo04,140603,0,NA,0,000,50.7085,-74.0352,NA,NA,22,4.09375,2.93229,NA,NA,NA
418,33.4375,2.81785,83.7188,91.375,53.6562,43.2077,53.0938,39.2686,9,5.68262,20,397,sseo04,140603,0,NA,0,000,38.3991,-77.4334,NA,NA,348,13.75,2.92467,13.9062,87,124.986
419,13.9688,1.77383,30.5625,6.5,49.4062,40.4068,48.9688,37.786,7,4.84746,20,59,sseo04,140603,0,NA,0,000,47.8248,-76.4207,NA,NA,53,4.21875,1.59905,NA,NA,NA
420,14.2188,2.67212,44.8125,46.1562,51.9062,43.0576,51.5,38.7197,9,6.22656,20,128,sseo04,140603,0,NA,0,000,36.8934,-78.9694,NA,NA,112,8.46875,3.17383,NA,NA,NA
421,10.2188,1.9275,38.1875,38.8125,49.5625,39.2938,49.2188,34.1413,10,9,20,25,sseo04,140603,0,NA,0,000,25.0147,-80.3737,NA,NA,22,4.6875,2.245,NA,NA,NA
422,7.59375,1.81534,13.9375,0,50.1875,42.8111,49.4688,35.5142,6,4.13636,20,22,sseo04,140603,0,NA,0,000,49.8938,-77.0391,NA,NA,14,5.90625,3.24432,NA,NA,NA
423,4.25,1.93548,13.8125,1.59375,45.5625,39.8427,44.375,37.5786,8,5.22581,20,31,sseo04,140603,0,NA,0,000,46.9969,-77.5345,NA,NA,29,3.875,1.92641,NA,NA,NA
424,11.0625,2.28354,41.125,73.9062,46.9688,37.5861,45.5625,35.5587,12,8.60976,20,41,sseo04,140603,0,NA,0,000,24.4364,-80.9122,NA,NA,39,4.71875,1.56479,NA,NA,NA
425,11.6562,3.3608,13.75,0.28125,48.6875,41.321,48.5938,35.9574,6,5.09091,20,11,sseo04,140603,0,NA,0,000,46.3237,-77.7814,NA,NA,10,7.65625,4.45739,NA,NA,NA
426,23.5,2.95926,40.9688,0.25,53.75,41.4877,52.9688,34.114,12,7.8631,20,168,sseo04,140603,0,NA,0,000,44.7643,-78.4543,NA,NA,114,14.5938,3.50074,14.5938,24,72.0402
427,10.7188,2.10938,13.8125,0,48.5938,39.8978,47.5938,37.5998,8,6.65385,20,26,sseo04,140603,0,NA,0,000,49.8552,-77.5751,NA,NA,24,4.5625,1.61418,NA,NA,NA
428,10.75,2.81784,31.5,2.59375,46.5312,40.1105,45.8125,37.638,7,6.26829,20,41,sseo04,140603,0,NA,0,000,48.8462,-77.8115,NA,NA,36,4.09375,1.6593,NA,NA,NA
429,7.3125,1.09604,42.3125,50.875,47.0625,39.593,46.625,35.5701,7,5.7561,20,41,sseo04,140603,0,NA,0,000,25.3841,-80.9039,NA,NA,35,4.34375,2.03887,NA,NA,NA
430,34.4062,2.56115,67.5,30.875,52.125,42.3371,51.5312,39.2102,12,8.11298,20,416,sseo04,140603,0,NA,0,000,35.5569,-81.2867,NA,NA,370,12.2188,2.6389,12.2188,30,51.1886
431,10.375,2.6489,27.625,2.46875,46.875,40.6369,45.6562,36.3612,7,6.52941,20,34,sseo04,140603,0,NA,0,000,45.7041,-78.4906,NA,NA,24,6.21875,1.78768,NA,NA,NA
432,9.5,3.2625,15.2188,30.0312,49.6875,42.0187,48.75,33.9875,7,5.6,20,20,sseo04,140603,0,NA,0,000,46.6389,-78.2528,NA,NA,12,4.78125,2.4125,NA,NA,NA
433,10.0938,3.19079,25.375,0,48.875,41.8964,45.6875,32.6579,7,5.89474,20,19,sseo04,140603,0,NA,0,000,42.3904,-79.1905,NA,NA,13,10.75,6.60197,10.75,13,40.7396
434,12.1562,1.36094,20.8125,0.3125,47,41.9016,46.4062,37.8391,7,5.95,20,20,sseo04,140603,0,NA,0,000,41.6972,-79.3739,NA,NA,16,4.21875,1.84687,NA,NA,NA
435,14.8125,4.21042,9.25,0.1875,47.0312,39.8792,43.0938,28.3542,13,12.1333,20,15,sseo04,140603,0,NA,0,000,43.8793,-79.0654,NA,NA,10,6.125,3.04792,NA,NA,NA
436,7.75,1.875,33,2.1875,50.4688,43.2212,49.875,39.1538,3,2.38462,20,13,sseo04,140603,0,NA,0,000,25.86,-81.4943,NA,NA,12,4.46875,2.625,NA,NA,NA
