/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
130,2.65625,0.60625,4.25,0,48.5312,41.125,46.6875,39.4562,10,9.2,18,10,sseo01,140603,0,NA,0,000,46.8229,-78.3752,NA,NA,9,7.96875,3.50625,13.5,20,63.81
131,2.21875,1.18359,10.0938,0,50.0312,41.0156,49.0312,35.6367,10,9.375,18,8,sseo01,140603,0,NA,0,000,44.9449,-79.1605,NA,NA,5,12.9688,6.99609,13.4688,21,47.9545
132,0.4375,0.125,3.25,0.15625,48.6875,40.1172,47.7188,37.1758,9,8.25,18,8,sseo01,140603,0,NA,0,000,49.1666,-78.6916,NA,NA,8,5.625,3.07422,NA,NA,NA
133,2.78125,1.12216,5.875,0,49.625,42.4233,49.375,41.2386,7,7,18,11,sseo01,140603,0,NA,0,000,41.9889,-79.9907,NA,NA,11,7.09375,3.07102,NA,NA,NA
134,1.71875,0.550781,7.46875,0,45.8125,38.7383,44.1562,32.9141,12,10.125,18,8,sseo01,140603,0,NA,0,000,48.5268,-79.3693,NA,NA,6,6.21875,2.33984,NA,NA,NA
135,3.46875,0.962054,8.9375,1.625,48.4688,41.1205,47.3438,37.5409,13,10.3571,18,42,sseo01,140603,0,NA,0,000,49.0953,-80.4793,NA,NA,36,14.7812,6.35863,14.7812,62,125.435
136,25.6562,5.91172,17,0.375,54,43.2273,53.5625,36.0469,12,7.875,18,40,sseo01,140603,0,NA,0,000,49.8667,-80.4164,NA,NA,31,13.9688,5.05391,13.9688,58,92.3495
137,18.1875,8.23438,11.75,1,47.6562,40.2875,46.8125,35.5344,9,8.7,18,10,sseo01,140603,0,NA,0,000,49.5432,-80.6582,NA,NA,9,11.2812,7.6,13.9688,58,92.3495
138,8.15625,1.39725,45.3125,21.5312,51.7188,40.5604,50.8125,38.4984,16,12.0169,18,59,sseo01,140603,0,NA,0,000,24.707,-83.3139,NA,NA,56,10.5625,4.5286,10.5625,22,45.4891
139,3.09375,0.890625,15.6562,0.09375,45.5938,40.3008,42.8125,36.5586,12,11.25,18,8,sseo01,140603,0,NA,0,000,24.1245,-83.1378,NA,NA,6,5.9375,2.03125,NA,NA,NA
140,13.9688,3.31629,17.9688,0,52.7812,40.7756,51.4688,38.2311,10,7.48485,18,33,sseo01,140603,0,NA,0,000,35.1841,-82.6842,NA,NA,29,9.40625,3.64205,NA,NA,NA
141,1.1875,0.147321,5.75,0.90625,48.5312,39.9821,48,38.0223,7,5.78571,18,14,sseo01,140603,0,NA,0,000,49.4282,-81.5707,NA,NA,14,6.6875,2.83259,NA,NA,NA
142,15.0625,3.70547,50.9688,11.7188,53.5625,42.5969,52.5938,39.5891,14,10.45,18,40,sseo01,140603,0,NA,0,000,24.32,-84.0359,NA,NA,37,12.0625,5.02812,12.0625,17,42.4797
143,5.8125,2.67308,28.9375,59.8125,49.9375,40,49.0938,36.3317,12,10.6154,18,13,sseo01,140603,0,NA,0,000,24.5366,-84.2837,NA,NA,11,7.03125,3.85817,NA,NA,NA
144,1.8125,0.606534,19.8438,8.59375,47.0625,40.6818,46.5312,39.0298,5,3.5,18,22,sseo01,140603,0,NA,0,000,35.2266,-83.8233,NA,NA,21,5.03125,2.72301,NA,NA,NA
145,0.9375,0.305556,11.8125,1.5,46.9375,39.5799,46.625,38.0833,11,10.5556,18,9,sseo01,140603,0,NA,0,000,25.0016,-84.4619,NA,NA,9,5.21875,2.74306,NA,NA,NA
146,16.5625,3.90417,70.1562,74.625,55.0312,41.3931,54.75,39.0972,14,11.0222,18,45,sseo01,140603,0,NA,0,000,25.0033,-84.9723,NA,NA,42,8.125,3.66875,NA,NA,NA
147,5.21875,0.846217,31.3438,30.5625,51.5312,39.095,51.25,37.4634,13,10.5395,18,76,sseo01,140603,0,NA,0,000,25.8235,-85.7057,NA,NA,74,6.6875,1.81291,NA,NA,NA
148,3.65625,2.48047,17.25,19.9688,51.3438,44.8203,48.8438,38.7305,9,5.875,18,8,sseo01,140603,0,NA,0,000,35.2096,-85.1909,NA,NA,8,14.0312,8.38281,14.0312,16,36.9793
149,10.1875,2.58352,60.2188,74.75,51.9688,39.6398,51.5625,37.7256,16,12.5273,18,55,sseo01,140603,0,NA,0,000,25.8239,-86.1862,NA,NA,51,6.28125,2.46648,NA,NA,NA
150,1.28125,0.504395,19.5312,22.8438,46.125,39.1045,45.8125,38.0684,10,9.53125,18,64,sseo01,140603,0,NA,0,000,28.4642,-86.4678,NA,NA,63,3.375,1.60938,NA,NA,NA
151,1.8125,0.609375,19.0938,8.46875,46.2188,40.0536,46.125,39.375,11,10.2143,18,14,sseo01,140603,0,NA,0,000,27.7448,-86.1654,NA,NA,14,3.78125,2.14732,NA,NA,NA
152,2.34375,0.612216,22.1875,1.9375,53.5938,41.4091,48.9688,35.6094,7,5.54545,18,22,sseo01,140603,0,NA,0,000,35.2842,-86.1575,NA,NA,19,13.25,5.64631,13.25,8,16.1592
153,1.75,0.797794,32.3125,1.28125,51.8125,41.8015,51.5,39.7868,10,7.35294,18,17,sseo01,140603,0,NA,0,000,25.5912,-86.4745,NA,NA,16,6.375,3.53676,NA,NA,NA
154,1.40625,0.335304,26,3.59375,50.6562,40.6402,50.4688,39.4367,10,8.45946,18,37,sseo01,140603,0,NA,0,000,27.1575,-86.9475,NA,NA,37,5.65625,2.39865,NA,NA,NA
155,1.6875,0.411318,36.5625,33.5938,49.75,39.5938,48.9062,37.6807,10,7.59459,18,37,sseo01,140603,0,NA,0,000,29.4889,-87.264,NA,NA,35,5.96875,2.6174,NA,NA,NA
156,1,0.210417,22.2812,9.9375,50.7188,40.9972,49.875,39.5563,7,4.33333,18,45,sseo01,140603,0,NA,0,000,28.8459,-87.5409,NA,NA,43,6.25,2.36042,NA,NA,NA
157,1.625,0.365234,29.875,1.75,47.625,40.3945,47.125,39.0605,6,4.8125,18,16,sseo01,140603,0,NA,0,000,29.3465,-87.6593,NA,NA,14,5.75,2.38672,NA,NA,NA
158,2.21875,1.17708,16.75,0.03125,51.8125,43.9583,51.5938,38.4549,9,8.44444,18,9,sseo01,140603,0,NA,0,000,29.8134,-87.8633,NA,NA,7,7.34375,4.73958,NA,NA,NA
159,3.90625,0.711806,13.875,18.2812,47.4375,38.2483,47.0312,36.5087,10,9.27778,18,18,sseo01,140603,0,NA,0,000,25.7705,-88.2597,NA,NA,17,3.4375,2.13368,NA,NA,NA
160,2.71875,0.785326,31.3438,12.8125,45.75,38.9946,45.25,37.8424,12,9.13043,18,23,sseo01,140603,0,NA,0,000,25.6005,-88.6958,NA,NA,23,5.375,2.25679,NA,NA,NA
161,2.90625,1.37891,15.0938,0.03125,51.1875,42.3047,50.7188,30.5703,11,8.5,18,8,sseo01,140603,0,NA,0,000,25.3506,-88.8954,NA,NA,5,6.71875,3.26562,NA,NA,NA
162,0.84375,0.202546,31.9375,9.625,48.7188,39.6215,48.6562,37.6262,12,10.4444,18,27,sseo01,140603,0,NA,0,000,25.5403,-89.3643,NA,NA,25,9.03125,3.65741,NA,NA,NA
163,4.75,1.43229,23.9062,0.25,46.25,40.9323,43.5938,36.1484,9,7.33333,18,12,sseo01,140603,0,NA,0,000,36.2857,-92.7329,NA,NA,11,7.625,5.90365,NA,NA,NA
164,29.9062,3.52344,14,11.3438,46.8438,38.8082,46.1562,28.7111,12,8.40566,18,424,sseo01,140603,0,NA,0,000,44.5238,-100.383,NA,NA,267,19.75,5.11173,17.9062,33,82.1508
165,0.375,0.0859375,14.7188,0.0625,46.75,41.1445,46.5625,35.8359,12,10.125,19,8,sseo01,140603,0,NA,0,000,42.2024,-74.0047,NA,NA,7,8.875,2.9375,11.5312,9,22.1581
166,1.40625,0.517279,8.09375,5.65625,45.0938,38.636,44.7812,37.9018,6,3.69412,19,85,sseo01,140603,0,NA,0,000,49.1835,-72.8412,NA,NA,84,2.125,1.20846,NA,NA,NA
167,6.15625,1.02845,18.5938,7.0625,50.9062,40.5466,50.0312,36.68,12,9.46269,19,67,sseo01,140603,0,NA,0,000,43.0971,-74.3654,NA,NA,59,11.7812,4.63526,11.7812,56,77.5474
168,13.4375,2.93311,17.4688,9.65625,52.375,41.4293,51.9688,37.6217,12,7.12281,19,57,sseo01,140603,0,NA,0,000,44.8304,-74.014,NA,NA,46,11.25,5.52303,NA,NA,NA
169,2.34375,0.766447,12.75,0.0625,48.4688,39.7484,48.0312,37.5535,11,8.71053,19,38,sseo01,140603,0,NA,0,000,43.7062,-74.3054,NA,NA,36,8.75,3.39803,NA,NA,NA
170,2.40625,0.728385,11.5938,7.40625,46,38.3737,45.375,37.5326,10,7.03333,19,120,sseo01,140603,0,NA,0,000,48.2006,-73.3058,NA,NA,120,3.59375,1.47318,NA,NA,NA
171,5.25,1.43939,13.625,8.71875,49.4062,40.2888,48.5,38.2339,6,3.93939,19,33,sseo01,140603,0,NA,0,000,45.3228,-73.9758,NA,NA,32,6.28125,3.18845,NA,NA,NA
172,4.15625,1.7526,14.0312,0.8125,48.6562,41.6901,47.4062,35.7526,12,10.0833,19,12,sseo01,140603,0,NA,0,000,44.4336,-74.2795,NA,NA,9,8.1875,6.79688,NA,NA,NA
173,1.375,0.332031,3.90625,2.3125,47.1562,42.0996,46.9375,39.2793,7,6.25,19,16,sseo01,140603,0,NA,0,000,46.261,-73.894,NA,NA,14,2.9375,2.0293,NA,NA,NA
174,0.65625,0.329167,5.03125,1.5625,47.2188,40,46.5312,37.9042,5,4.2,19,15,sseo01,140603,0,NA,0,000,45.8292,-73.9583,NA,NA,15,4.09375,2.49375,NA,NA,NA
175,1.5625,0.652344,12,6.34375,45.0625,41.0273,43.9062,38.3164,10,8.75,19,8,sseo01,140603,0,NA,0,000,44.2066,-74.522,NA,NA,7,6.53125,4.04297,NA,NA,NA
176,3.28125,1.95703,12.9062,0,47.75,40.4609,45.3125,35.2852,9,7.5,19,8,sseo01,140603,0,NA,0,000,37.382,-78.1309,NA,NA,6,7.625,3.53906,NA,NA,NA
177,1.03125,0.268229,3.5625,0.15625,46.3125,40.2109,44.8125,37.013,8,6.91667,19,12,sseo01,140603,0,NA,0,000,49.5135,-76.0191,NA,NA,10,5.4375,2.90885,NA,NA,NA
178,5.125,1.375,7.6875,0.46875,48.5938,40.2716,47.0938,37.0673,9,8.15385,19,13,sseo01,140603,0,NA,0,000,49.0133,-76.2659,NA,NA,11,6.78125,3.13942,NA,NA,NA
179,9.875,2.29087,8.8125,1.3125,48.875,42.6154,48.0938,33.6947,11,9.76923,19,13,sseo01,140603,0,NA,0,000,47.3143,-77.6365,NA,NA,10,11.25,5.44231,16.625,172,245.779
180,4.78125,1.90441,9.6875,4.40625,51.5938,42.7408,50.9062,35.7702,15,10.902,19,51,sseo01,140603,0,NA,0,000,46.7074,-78.0047,NA,NA,37,11.7812,5.59559,16.625,172,245.779
181,6.1875,1.78009,6.96875,0.21875,51,42.2465,48.4688,37.147,14,11.1852,19,27,sseo01,140603,0,NA,0,000,46.111,-78.1016,NA,NA,22,11.1875,6.8206,16.625,172,245.779
182,2.375,0.8125,3.8125,0,48.0625,43.2933,46.6562,38.4904,12,10.8462,19,13,sseo01,140603,0,NA,0,000,45.5618,-78.1859,NA,NA,12,7.9375,3.64423,12.9375,13,30.9634
183,2.03125,0.5125,5.78125,1.375,51.7188,43.4062,49.2188,37.575,12,10.3,19,10,sseo01,140603,0,NA,0,000,47.365,-78.0001,NA,NA,9,16.0312,6.7375,16.0312,9,22.3209
184,4.5,2.02841,2,0,46.6875,39.2074,45.5312,33.5398,14,12.7273,19,11,sseo01,140603,0,NA,0,000,45.2992,-78.4107,NA,NA,9,8.59375,4.74716,12.7812,44,101.584
185,11.0312,2.89931,8.59375,0.3125,51.875,42.6233,51.3125,38.5139,10,8.44444,19,18,sseo01,140603,0,NA,0,000,42.345,-78.9084,NA,NA,15,9.875,4.52257,13.3125,19,49.9785
186,3.875,0.761364,5.28125,0,49.2812,41.2074,47.125,24.75,12,10.6364,19,11,sseo01,140603,0,NA,0,000,47.473,-78.2722,NA,NA,5,11.0938,5.22727,15.9688,11,31.3475
187,13.5312,4.55288,4.3125,0,49.3438,41.8053,47.6875,33.7404,11,9.61539,19,13,sseo01,140603,0,NA,0,000,49.0783,-78.1049,NA,NA,8,11.25,4.88462,13,18,39.3207
188,12.25,2.68906,8.59375,0,51.5938,42.7938,50.9062,37.2859,13,10.05,19,20,sseo01,140603,0,NA,0,000,41.947,-79.4845,NA,NA,16,7.78125,5.12187,13.8125,27,69.5394
189,6.46875,1.54948,3.90625,0,47.6562,41.5156,45.7188,36.3958,11,9.66667,19,12,sseo01,140603,0,NA,0,000,49.3235,-78.3646,NA,NA,11,13.0312,3.95052,13.0312,8,26.5337
190,2.375,0.579861,5.8125,3.8125,47.5,40.0642,44.5938,25.7031,14,10.7222,19,18,sseo01,140603,0,NA,0,000,48.9948,-78.7696,NA,NA,10,13.9688,5.91319,13.125,16,48.245
191,2.0625,0.916667,4.71875,0,45.5312,40.8785,44.5938,38.2569,7,6.11111,19,9,sseo01,140603,0,NA,0,000,50.7627,-78.5551,NA,NA,8,4.34375,2.89236,NA,NA,NA
192,12.6562,4.27679,7.53125,0,51.5625,43.3862,49.9062,38.625,10,8.85714,19,14,sseo01,140603,0,NA,0,000,41.6787,-80.1376,NA,NA,12,9.34375,4.19196,NA,NA,NA
193,1.78125,0.455357,4.53125,0,44.5312,37.4777,42,31.6012,11,10.4286,19,21,sseo01,140603,0,NA,0,000,49.1257,-79.5903,NA,NA,14,9.0625,4.47768,10.8438,26,72.6243
194,3.75,2.01042,13.6875,1.84375,50,42.2083,48.75,38.4792,8,6.75,19,12,sseo01,140603,0,NA,0,000,35.4245,-81.3114,NA,NA,10,7.28125,3.83854,NA,NA,NA
195,0.9375,0.297554,4.625,0,48.8438,39.7147,43.3125,33.8709,15,12.1304,19,23,sseo01,140603,0,NA,0,000,49.5097,-79.704,NA,NA,18,18.5625,4.95652,18.5625,27,74.936
196,6.03125,1.83681,5.25,0,49.5,42.1424,46.9688,26.4201,13,11.3333,19,9,sseo01,140603,0,NA,0,000,49.8697,-79.6942,NA,NA,6,16.9688,7.79861,18.5625,27,74.936
197,48.7188,9.96998,25.8125,0.09375,54.1562,44.4816,51.75,34.5165,17,9.31373,19,51,sseo01,140603,0,NA,0,000,50.2164,-79.9367,NA,NA,38,18.4375,4.95466,18.4375,68,101.2
198,28.25,3.94754,12.25,9.875,49.8125,39.6663,47.625,33.9598,12,10.3571,19,28,sseo01,140603,0,NA,0,000,49.716,-80.143,NA,NA,22,16.375,7.02567,16.375,20,39.2484
199,3.28125,1.60714,14.125,0.03125,50.9375,42.0067,50.6562,38.6763,9,6.92857,19,14,sseo01,140603,0,NA,0,000,34.9577,-82.0586,NA,NA,13,8.1875,3.97768,NA,NA,NA
200,6.28125,2.375,5.40625,5.6875,48.9062,41.8791,48.5938,39.1427,12,10.7391,19,23,sseo01,140603,0,NA,0,000,49.1956,-80.7887,NA,NA,21,13.3125,5.68207,13.3125,12,37.4763
201,9.4375,3.07543,32.625,0.0625,53.8438,41.9246,52.9375,39.0991,12,9.81034,19,58,sseo01,140603,0,NA,0,000,34.8564,-82.6369,NA,NA,52,11.5938,5.12231,11.5938,7,23.619
202,7.25,2.63542,12.4375,3.53125,47.9375,40.2812,47.125,38.0694,9,7.72222,19,18,sseo01,140603,0,NA,0,000,49.5018,-81.403,NA,NA,17,10.8125,5.92535,10.8125,18,35.142
203,0.34375,0.0496324,28.5312,12.9375,46.875,39.4173,46.4375,38.3732,11,10.1176,19,17,sseo01,140603,0,NA,0,000,24.8079,-83.6428,NA,NA,17,8.21875,3.22978,NA,NA,NA
204,7.71875,1.61627,40.4375,43.3125,51.375,41.4292,49.1562,38.9922,14,9.69118,19,68,sseo01,140603,0,NA,0,000,24.4332,-84.0717,NA,NA,64,8.1875,3.91636,NA,NA,NA
205,3.84375,1.58239,20.4688,0.09375,49.4062,42.608,48.375,40.0369,10,8.54545,19,11,sseo01,140603,0,NA,0,000,34.7417,-83.8586,NA,NA,10,9.34375,4.8608,12.5,12,31.6653
206,12.2188,2.14278,49.7188,70.1562,49.7812,39.7936,49.75,37.8098,13,10.2069,19,58,sseo01,140603,0,NA,0,000,25.0838,-85.0289,NA,NA,53,6.5,2.47198,NA,NA,NA
207,1.3125,0.550481,10.8438,3.03125,46.0625,40.774,45.2812,39.2572,11,9.92308,19,13,sseo01,140603,0,NA,0,000,25.8206,-85.348,NA,NA,13,4.34375,2.17788,NA,NA,NA
208,3.75,2.3125,8.78125,1.375,49.2188,42.1406,46.0938,30.7461,6,4.75,19,8,sseo01,140603,0,NA,0,000,35.3508,-85.046,NA,NA,6,13.1562,8.09766,13.1562,8,19.6941
209,14.7812,1.23566,87.6875,31.3438,53.625,39.9801,51.6562,37.8706,14,10.5882,19,85,sseo01,140603,0,NA,0,000,25.8118,-85.8219,NA,NA,81,9.78125,2.19743,NA,NA,NA
210,3.96875,1.31579,12.4688,0.78125,48.0625,41.5411,47.125,37.7484,9,6.94737,19,19,sseo01,140603,0,NA,0,000,35.0026,-85.3438,NA,NA,17,8.4375,4.01316,NA,NA,NA
211,2.1875,0.536765,21.3125,5.96875,51.25,39.3235,50.375,35.3658,10,7.64706,19,17,sseo01,140603,0,NA,0,000,25.4062,-86.1279,NA,NA,16,5.6875,1.88971,NA,NA,NA
212,2.15625,1.13542,11.5312,4.65625,48.0938,40.6632,47.9062,39.7014,11,10.1111,19,9,sseo01,140603,0,NA,0,000,27.637,-86.2329,NA,NA,9,4.125,2.44097,NA,NA,NA
213,11.7812,4.61458,54.9062,60.2188,46.625,40.1958,45.7188,37.3083,16,12.9333,19,15,sseo01,140603,0,NA,0,000,25.7622,-86.3511,NA,NA,13,7.15625,3.6875,NA,NA,NA
214,1.21875,0.422454,21.4688,7.0625,47.125,40.3542,46.5625,39.2882,11,9.74074,19,27,sseo01,140603,0,NA,0,000,27.9188,-86.5504,NA,NA,27,3.375,2.14236,NA,NA,NA
215,1.8125,0.8125,34.3438,8.9375,45.0625,39.1979,43.9062,35.9062,9,7.44444,19,9,sseo01,140603,0,NA,0,000,25.4931,-86.5793,NA,NA,8,5.375,2.89236,NA,NA,NA
216,2.78125,0.474702,19.6562,1.40625,47.5625,40.875,47.2188,39.0491,11,8.57143,19,21,sseo01,140603,0,NA,0,000,27.6346,-86.6535,NA,NA,19,5.09375,2.86458,NA,NA,NA
217,1.71875,0.585227,27.7812,12.0312,51.7812,41.4929,51.75,39.956,10,8,19,22,sseo01,140603,0,NA,0,000,28.3822,-87.2185,NA,NA,22,6.40625,3.02273,NA,NA,NA
218,0.96875,0.3125,12,1.21875,47.5,40.2443,47,37.767,11,9.36364,19,11,sseo01,140603,0,NA,0,000,26.375,-87.4312,NA,NA,10,5.3125,2.65909,NA,NA,NA
219,1.09375,0.640625,18.9375,3.71875,48.4688,41.8633,46.75,40.168,9,6.875,19,8,sseo01,140603,0,NA,0,000,30.7815,-87.3236,NA,NA,8,7.1875,4.01953,NA,NA,NA
220,0.65625,0.296875,16.0938,23.5938,46.6875,39.3333,46.125,38.3542,9,8.16667,19,12,sseo01,140603,0,NA,0,000,29.4974,-87.5056,NA,NA,12,4.03125,1.74219,NA,NA,NA
221,1.53125,0.55,27.375,29.875,49.6875,41.4167,49.1562,38.4938,11,8.86667,19,15,sseo01,140603,0,NA,0,000,29.3036,-87.646,NA,NA,14,7.5,3.5625,NA,NA,NA
222,2,0.676339,22.5625,2.5625,46.7188,39.7031,45.7812,37.9911,5,4.07143,19,14,sseo01,140603,0,NA,0,000,29.0175,-87.722,NA,NA,13,3.75,1.78125,NA,NA,NA
223,2.21875,0.614583,14.8125,1.90625,51.7812,39.8264,51.4062,33.5191,8,5.44444,19,18,sseo01,140603,0,NA,0,000,24.7236,-88.6871,NA,NA,13,6.375,2.4566,NA,NA,NA
224,3.15625,0.674479,45.875,16.5938,49.5938,40.4635,48.4062,38.0599,12,10,19,36,sseo01,140603,0,NA,0,000,25.3799,-89.0669,NA,NA,31,8.34375,3.47917,NA,NA,NA
225,4.96875,3.14583,20.875,0,49.5312,42.8646,49.0625,36.2778,6,4.77778,19,9,sseo01,140603,0,NA,0,000,37.5657,-89.3002,NA,NA,7,9.71875,5.55556,NA,NA,NA
226,1.21875,0.299202,44.7188,15.0938,52.375,41.3211,52.25,39.6968,13,10.1489,19,47,sseo01,140603,0,NA,0,000,25.4903,-89.698,NA,NA,45,7.71875,3.23072,NA,NA,NA
227,0.625,0.1875,15.4062,1.1875,48.0938,42.0312,46.875,34.793,7,5.875,19,8,sseo01,140603,0,NA,0,000,29.4862,-91.1517,NA,NA,6,5.46875,3.51172,NA,NA,NA
228,44.3125,5.65745,11.9688,7.3125,49.6562,40.396,48.1562,30.3477,15,9.01568,19,574,sseo01,140603,0,NA,0,000,44.0894,-100.114,NA,NA,362,19.4062,6.35186,21,424,269.423
229,0.34375,0.04375,6.21875,0,49.875,40.8781,47.875,38.2531,10,8.3,20,10,sseo01,140603,0,NA,0,000,46.343,-72.1436,NA,NA,10,7.15625,2.44375,NA,NA,NA
230,0.9375,0.322917,6.5625,0,49.1562,42.4861,44.8125,37.9583,10,9.11111,20,9,sseo01,140603,0,NA,0,000,45.6592,-72.6459,NA,NA,8,13.1875,6.41667,13.1875,8,23.6289
231,5.6875,1.50586,12.5,0,53.5938,44.1816,51.6562,38.5879,11,6.625,20,32,sseo01,140603,0,NA,0,000,46.2002,-72.8002,NA,NA,26,11.3125,4.14258,11.75,33,58.4485
232,14.0938,3.06555,21.3438,13.3125,50.1562,40.0545,49.1562,37.4455,10,7.20732,20,82,sseo01,140603,0,NA,0,000,45.2375,-73.5884,NA,NA,77,11.4688,4.22523,16.0938,139,198.682
233,2.90625,0.836538,17.9688,0.0625,50.5625,44.1466,48.2188,38.1923,10,8.61539,20,13,sseo01,140603,0,NA,0,000,42.704,-73.9341,NA,NA,11,14.7812,8.16106,14.7812,15,47.5749
234,2,0.762968,16.25,11.5312,48.25,38.2417,47.8438,37.2766,8,4.52381,20,147,sseo01,140603,0,NA,0,000,49.5591,-72.5647,NA,NA,146,3.5,1.6165,NA,NA,NA
235,10,2.59949,13.9375,17.4688,52.3438,40.6126,51.9375,38.4659,11,6.27551,20,98,sseo01,140603,0,NA,0,000,44.7938,-73.9254,NA,NA,92,12.9375,5.00351,16.0938,139,198.682
236,4.34375,0.941134,16.8125,2.5625,50.7812,41.2362,50.625,38.3416,11,9.62791,20,43,sseo01,140603,0,NA,0,000,44.0976,-73.9365,NA,NA,41,12.625,5.85102,16.0938,139,198.682
237,1.03125,0.307692,8.125,14.625,46.8125,39.3341,45.9688,37.6442,11,8.07692,20,13,sseo01,140603,0,NA,0,000,42.3272,-74.3198,NA,NA,13,9.5,3.56731,NA,NA,NA
238,1.53125,0.30923,9.21875,4.96875,49.375,39.552,48.6875,38.3953,9,6.97674,20,86,sseo01,140603,0,NA,0,000,46.9342,-73.6368,NA,NA,83,3.75,1.91642,NA,NA,NA
239,2.15625,1.08717,10.7812,0.5625,47.1562,41.0822,46.9062,39.801,8,6.26316,20,19,sseo01,140603,0,NA,0,000,46.3021,-73.6469,NA,NA,18,4.15625,2.9523,NA,NA,NA
240,7.0625,1.49063,30.6562,11.8438,51.7188,41.2875,50.7188,38.5031,10,6.9,20,40,sseo01,140603,0,NA,0,000,43.7945,-74.4406,NA,NA,36,10.3438,4.40469,10.6562,39,72.9725
241,2.28125,0.934028,11.3125,7.78125,50.7812,43.0347,49.5625,29.6215,5,4.33333,20,9,sseo01,140603,0,NA,0,000,42.7773,-74.6501,NA,NA,6,13.8125,6.67014,13.8125,8,27.1531
242,4.65625,1.99219,11.9375,2.9375,51.625,43.0723,51.3125,39.7578,13,10.1875,20,16,sseo01,140603,0,NA,0,000,42.4674,-74.8153,NA,NA,15,16.5625,7.35156,16.5625,18,46.272
243,3.125,1.27022,9.0625,7,49.7812,42.204,49.4062,38.3364,8,7.17647,20,17,sseo01,140603,0,NA,0,000,43.4351,-74.6672,NA,NA,15,7,3.90441,10.6562,39,72.9725
244,0.46875,0.113281,8.375,17.3125,47.2188,41.6953,44.9062,36.7578,8,7.125,20,8,sseo01,140603,0,NA,0,000,41.4198,-75.03,NA,NA,6,7.9375,4.58594,NA,NA,NA
245,3.5,1.43466,8.34375,7.1875,47.4688,41.9176,46.9688,36.3125,6,5.81818,20,11,sseo01,140603,0,NA,0,000,44.4438,-74.4605,NA,NA,9,4.75,3.28125,NA,NA,NA
246,3.78125,0.755435,14.0938,3.78125,48.4688,40.4144,47.75,37.7867,8,6.3913,20,23,sseo01,140603,0,NA,0,000,49.9514,-75.7056,NA,NA,20,6.21875,2.50272,NA,NA,NA
247,1.9375,0.541667,14.2188,0,47.8438,41.9688,46.6875,39.9427,11,9.66667,20,12,sseo01,140603,0,NA,0,000,36.4036,-78.5217,NA,NA,12,6.75,3.09896,NA,NA,NA
248,0.625,0.197917,5.4375,1.0625,50.125,41.6667,49.8125,36.7049,10,9.11111,20,9,sseo01,140603,0,NA,0,000,47.7747,-76.7066,NA,NA,6,9.0625,4.23611,NA,NA,NA
249,0.21875,0.121094,5.03125,0.25,47.5,42.6172,47.0938,40.0391,10,9.5,20,8,sseo01,140603,0,NA,0,000,47.9842,-76.7826,NA,NA,8,5.28125,2.4375,17.8438,220,274.51
250,5.40625,1.35547,3.34375,0.0625,47.125,42.1602,46.1875,37.9453,10,9.375,20,8,sseo01,140603,0,NA,0,000,46.8881,-76.9619,NA,NA,7,4.1875,2.35547,NA,NA,NA
251,0.9375,0.491477,4.90625,0,49.625,41.9517,48.7188,39.2557,11,9.90909,20,11,sseo01,140603,0,NA,0,000,46.5197,-77.0783,NA,NA,11,8.8125,3.74148,NA,NA,NA
252,4.6875,1.61719,7.15625,2.90625,52.1875,43.3724,51.2812,35.5547,10,9.25,20,12,sseo01,140603,0,NA,0,000,48.3267,-76.8515,NA,NA,9,10.75,4.875,16.6562,18,61.1398
253,15.125,7.75568,7.96875,2.5625,49.5938,42.8466,47.3125,38.9801,11,10,20,11,sseo01,140603,0,NA,0,000,47.6505,-77.0794,NA,NA,10,11.5,7.08523,17.8438,220,274.51
254,7.65625,3.72545,6.21875,0.5625,51.25,42.1339,50.125,35.0759,12,10.2143,20,14,sseo01,140603,0,NA,0,000,46.8565,-77.3689,NA,NA,11,9.6875,4.74554,17.8438,220,274.51
255,10.7188,3.30263,8.375,4.5,52.3125,42.4095,51.5938,37.4282,13,10.6491,20,57,sseo01,140603,0,NA,0,000,46.0689,-77.5563,NA,NA,48,17.5312,6.16557,11.4688,24,63.2972
256,11.0312,3.43293,12.9375,4.5625,52.4375,42.1654,50.0625,37.25,13,11.0976,20,41,sseo01,140603,0,NA,0,000,47.3041,-77.3672,NA,NA,33,15.1875,5.27896,17.8438,220,274.51
257,6,3.14205,6.8125,0,51.25,43.0227,47.5938,36.8125,11,9.36364,20,11,sseo01,140603,0,NA,0,000,42.548,-78.1481,NA,NA,9,11.0625,5.76989,11.7188,12,43.0588
258,1.03125,0.53125,1.875,0.5625,47.9375,41.0117,47.75,38.7656,10,9.25,20,8,sseo01,140603,0,NA,0,000,48.6448,-77.2067,NA,NA,7,7.46875,3.98828,NA,NA,NA
259,2.5625,1.14062,3.21875,0,47.9688,43.7539,46.25,35.2148,11,9.625,20,8,sseo01,140603,0,NA,0,000,49.2069,-77.2161,NA,NA,5,8.59375,6.19922,NA,NA,NA
260,11.5,3.60069,10.7188,0,49.125,41.8819,48.3438,36.3299,13,10.7222,20,18,sseo01,140603,0,NA,0,000,42.2454,-78.4897,NA,NA,14,8.6875,4.12326,14.2812,24,56.6063
