/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
135,0.8125,0.334375,7.5,0.625,45.625,38.3563,45.375,35.7812,8,6.125,18,40,sseo06,140603,0,NA,0,000,48.8658,-76.596,NA,NA,37,1.21875,0.790625,NA,NA,NA
136,29.25,7.75272,9.625,0.125,53.375,45.6685,47.125,32.9402,8,6.69565,18,23,sseo06,140603,0,NA,0,000,43.1381,-77.5692,NA,NA,16,9.40625,4.34647,NA,NA,NA
137,5.25,0.873047,30.875,0.125,47.625,40.1758,46.5,38.6211,5,3.3125,18,32,sseo06,140603,0,NA,0,000,39.1805,-78.3713,NA,NA,31,2.34375,1.08789,NA,NA,NA
138,12.6875,2.38901,48.625,40.75,52.125,41,51.5,35.8901,8,3.91379,18,58,sseo06,140603,0,NA,0,000,25.7289,-80.3795,NA,NA,44,5.53125,2.1778,NA,NA,NA
139,11.75,2.13619,50.875,35.5,49.75,39.8955,49,36.7015,10,7.74627,18,67,sseo06,140603,0,NA,0,000,25.0988,-80.5178,NA,NA,59,3.71875,1.69636,NA,NA,NA
140,7.6875,1.12153,11.375,0,46.625,41.9236,46.25,39.1181,3,2.11111,18,18,sseo06,140603,0,NA,0,000,38.3917,-78.7336,NA,NA,16,3.59375,2.09722,NA,NA,NA
141,2.875,0.791667,2.125,0,46.125,40.4722,44.75,36,5,3.66667,18,9,sseo06,140603,0,NA,0,000,36.6888,-79.8204,NA,NA,7,3.46875,2.42014,NA,NA,NA
142,28.125,6.09028,6.125,0,48.375,43.5417,45.375,40.9583,10,8.66667,18,9,sseo06,140603,0,NA,0,000,24.0709,-82.2624,NA,NA,9,6.40625,4.20486,NA,NA,NA
143,37.625,4.78609,6,0.125,52.375,44.118,49.875,23.3222,12,9.04225,18,71,sseo06,140603,0,NA,0,000,44.5409,-81.4114,NA,NA,38,13.3438,2.93442,13.3438,35,76.1709
144,46.3125,3.37117,55.5,18.125,52.625,42.5255,52.375,39.1212,13,8.63265,18,98,sseo06,140603,0,NA,0,000,24.658,-83.536,NA,NA,86,9.84375,2.27105,NA,NA,NA
145,18.3125,2.62764,11.375,0.125,52.375,43.132,51.75,30.6004,15,10.5634,18,71,sseo06,140603,0,NA,0,000,43.2939,-82.2283,NA,NA,38,10.3438,3.16505,11.4062,41,87.1578
146,9.5625,1.4858,50.625,6.75,49.625,41.8409,49.625,39.8068,9,7.31818,18,22,sseo06,140603,0,NA,0,000,24.9011,-84.0739,NA,NA,20,3.59375,1.68182,NA,NA,NA
147,9.9375,1.14276,57.875,68,52.625,39.4526,52.25,36.5658,9,6.84211,18,95,sseo06,140603,0,NA,0,000,26.8141,-84.7873,NA,NA,87,4.65625,1.44704,NA,NA,NA
148,9.5,2.87132,35.625,7.25,50.125,40.9118,49.5,31.5662,9,8.23529,18,17,sseo06,140603,0,NA,0,000,29.1226,-84.3815,NA,NA,13,4.03125,2.09743,NA,NA,NA
149,6.8125,1.83333,10.5,0.875,48.125,41.0556,47.25,39.5417,7,5.55556,18,9,sseo06,140603,0,NA,0,000,24.9506,-84.5239,NA,NA,9,4.21875,2.22569,NA,NA,NA
150,4.5625,1.83125,0.625,0,49.625,40.55,37,25.1125,12,11.4,18,10,sseo06,140603,0,NA,0,000,42.1262,-83.576,NA,NA,3,7.46875,4.34375,NA,NA,NA
151,10,1.55048,45.125,20.75,49.375,41.6923,48.75,38.7067,8,6.38462,18,26,sseo06,140603,0,NA,0,000,29.6735,-84.5418,NA,NA,20,4.15625,1.88702,NA,NA,NA
152,3.125,1.34375,10.875,0.75,46.625,42.4531,46.375,41.2656,6,5.5,18,8,sseo06,140603,0,NA,0,000,24.5475,-84.9709,NA,NA,8,3.59375,2.5,NA,NA,NA
153,1.375,0.53125,16.875,15.5,47.75,41.9375,47.375,41.4531,5,3.375,18,8,sseo06,140603,0,NA,0,000,29.6435,-85.2788,NA,NA,8,2.96875,1.78125,NA,NA,NA
154,7.5625,1.57552,37,7.5,50.625,41.2656,49.75,37.9062,9,7.625,18,24,sseo06,140603,0,NA,0,000,24.5997,-86.493,NA,NA,22,4.71875,1.92188,NA,NA,NA
155,28.375,3.67992,10.625,0.625,50.625,41.8864,45.875,25.5606,7,3.84848,18,33,sseo06,140603,0,NA,0,000,37.4666,-90.0815,NA,NA,17,17.0938,2.74148,17.0938,5,16.2036
156,27.5625,4.35156,42.25,32.625,49.625,41.4554,49,37.308,14,11.5,18,56,sseo06,140603,0,NA,0,000,26.6398,-90.8659,NA,NA,49,5.46875,2.5,NA,NA,NA
157,1.3125,0.505208,10.75,7.75,46.125,40.0729,45.625,37.9688,7,7,18,12,sseo06,140603,0,NA,0,000,26.7528,-91.4644,NA,NA,11,3.53125,2.04167,NA,NA,NA
158,1.6875,0.256579,32.875,27.375,46.25,38.0921,45.625,34.6711,10,7.61404,18,57,sseo06,140603,0,NA,0,000,26.8508,-91.9137,NA,NA,49,3.15625,1.35471,NA,NA,NA
159,7.1875,0.583584,42.75,62.375,48,39.2116,47.75,35.4571,15,12.5,18,166,sseo06,140603,0,NA,0,000,26.4108,-93.8377,NA,NA,144,5.40625,1.58321,NA,NA,NA
160,4.4375,0.892562,51.375,29.875,51.875,41.2138,50.875,37.2996,15,11.2893,18,121,sseo06,140603,0,NA,0,000,26.3293,-94.742,NA,NA,106,9.21875,3.03693,NA,NA,NA
161,20.625,3.06165,69.625,33.375,52.75,41.0901,52,35.9022,16,10.7415,18,147,sseo06,140603,0,NA,0,000,25.5011,-95.0548,NA,NA,119,9.03125,2.87309,NA,NA,NA
162,26.9375,3.21979,51.375,23.125,52,42.9729,50.375,28.9458,11,7.15,18,60,sseo06,140603,0,NA,0,000,24.801,-95.3668,NA,NA,32,11.0938,3.63021,11.0938,20,35.7555
163,4.375,1.02724,1.25,0,46.75,39.0545,39.125,15.1506,11,9.74359,18,39,sseo06,140603,0,NA,0,000,41.7464,-99.2004,NA,NA,13,6.34375,2.29087,NA,NA,NA
164,27.4375,2.91225,3.75,0,46.625,39.822,44.5,21.4495,12,10.3737,18,99,sseo06,140603,0,NA,0,000,42.0423,-100.001,NA,NA,36,9.09375,3.23516,14.0938,75,127.269
165,30.6875,2.93786,6,2.625,48.75,40.5643,46.25,25.2329,12,8.62286,18,175,sseo06,140603,0,NA,0,000,44.4955,-101.105,NA,NA,82,12.9062,4.58804,12.9062,23,51.1073
166,9.5625,1.78846,10.125,1.375,46.625,40.0507,44.875,29.8488,8,6.5035,18,143,sseo06,140603,0,NA,0,000,45.5837,-101.448,NA,NA,89,6.78125,3.10686,NA,NA,NA
167,6.5625,1.12435,4.75,1.375,44.75,37.6094,39.125,28.1523,7,4.88542,18,96,sseo06,140603,0,NA,0,000,46.0438,-102.465,NA,NA,48,6.21875,2.51562,NA,NA,NA
168,11.9375,3.71667,1.625,2.75,48,40.6417,38.75,27.8,8,7.46667,18,15,sseo06,140603,0,NA,0,000,45.5374,-102.427,NA,NA,8,9.65625,5.70625,NA,NA,NA
169,14.375,1.48131,23.875,25.375,46.75,39.0024,46.125,29.9598,11,6.85209,18,311,sseo06,140603,0,NA,0,000,46.2708,-103.833,NA,NA,211,6.34375,2.4591,NA,NA,NA
170,3.96875,1.91125,11.375,1.5,47,40.145,45.25,36.71,9,7.28,19,25,sseo06,140603,0,NA,0,000,47.588,-71.8502,NA,NA,23,3.15625,2.21625,NA,NA,NA
171,3.90625,0.504934,8.875,0.875,46.5,38.8333,45.25,35.8794,14,9.05263,19,57,sseo06,140603,0,NA,0,000,45.4018,-72.7328,NA,NA,51,5.15625,1.90077,NA,NA,NA
172,3.78125,1.4924,6.5,3,45.625,39.7703,44.5,37.8209,7,5.54054,19,37,sseo06,140603,0,NA,0,000,46.9879,-72.272,NA,NA,37,3.03125,1.90287,NA,NA,NA
173,10.6562,3.74321,8.5,0.125,50.25,42.7989,47.75,34.5598,8,6,19,23,sseo06,140603,0,NA,0,000,46.4784,-72.428,NA,NA,17,6.78125,3.91984,NA,NA,NA
174,24.0312,3.5544,32.5,14,51.375,41.6462,50.5,37.5734,16,10.5608,19,189,sseo06,140603,0,NA,0,000,46.2961,-72.9531,NA,NA,165,8.21875,2.68767,NA,NA,NA
175,1.28125,0.589286,11.875,8.5,45.125,39.7589,44,35.9464,9,8.28571,19,14,sseo06,140603,0,NA,0,000,45.0235,-73.2202,NA,NA,12,2.71875,1.77679,NA,NA,NA
176,2.46875,0.36125,14,1,45.25,39.4575,44.375,37.1225,11,9.8,19,50,sseo06,140603,0,NA,0,000,48.1282,-72.9627,NA,NA,47,2.15625,1.355,NA,NA,NA
177,9.21875,1.01926,35.75,29.125,50.375,40.7435,50.25,38.7166,10,7.4593,19,172,sseo06,140603,0,NA,0,000,48.8399,-72.9742,NA,NA,163,4.40625,1.77762,NA,NA,NA
178,10.2188,1.95559,3.5,0.875,48.25,40.3421,47.5,36.2763,9,6.42105,19,19,sseo06,140603,0,NA,0,000,44.0071,-74.2686,NA,NA,16,3.28125,1.94243,NA,NA,NA
179,3.21875,0.773438,10.875,2.75,47,39.9883,45.375,35.3555,8,6.9375,19,32,sseo06,140603,0,NA,0,000,50.0829,-73.0938,NA,NA,28,3.96875,2.05469,NA,NA,NA
180,21.1562,1.20465,53.625,1.25,52.125,41.0028,51.375,38.9051,10,6.33083,19,133,sseo06,140603,0,NA,0,000,44.064,-74.6236,NA,NA,128,5.15625,1.44713,NA,NA,NA
181,5.96875,1.68029,20.625,0.25,49.75,42.8558,49.25,34.4471,9,7.15385,19,52,sseo06,140603,0,NA,0,000,42.7583,-74.9923,NA,NA,36,5.84375,2.85457,NA,NA,NA
182,4.90625,0.425223,31.5,0.75,48.75,41.3415,48.25,35.9353,9,8.71429,19,56,sseo06,140603,0,NA,0,000,41.9859,-75.3265,NA,NA,44,3.15625,1.34152,NA,NA,NA
183,15.1562,1.76401,13.125,0,50.875,42.9698,50.375,33.625,7,6.2069,19,29,sseo06,140603,0,NA,0,000,41.287,-75.4896,NA,NA,20,7.96875,4.00754,NA,NA,NA
184,12.4062,2.39375,16.875,1,49.125,40.0062,48,31.4792,7,5.9,19,60,sseo06,140603,0,NA,0,000,43.8221,-75.5652,NA,NA,40,3.90625,1.53542,NA,NA,NA
185,10.4688,1.39655,39.875,0.125,52.5,42.9375,52,37.5151,9,5.84483,19,58,sseo06,140603,0,NA,0,000,40.053,-76.4112,NA,NA,43,7.59375,3.04203,NA,NA,NA
186,0.84375,0.105114,1.875,4.125,45.125,40.2727,42.375,33.6364,7,5.81818,19,11,sseo06,140603,0,NA,0,000,48.6447,-74.8305,NA,NA,9,2.09375,1.48011,NA,NA,NA
187,2.78125,0.433036,8.125,1.25,47.5,40.6875,46.25,36.3929,9,7.21429,19,14,sseo06,140603,0,NA,0,000,47.0128,-75.214,NA,NA,10,4.21875,2.10268,NA,NA,NA
188,13.7812,2.99256,13.25,0.125,51,43.2857,49.625,39.5238,9,6.80952,19,21,sseo06,140603,0,NA,0,000,50.2935,-74.7827,NA,NA,20,5.96875,3.62946,NA,NA,NA
189,4.78125,1.19737,23.125,14.5,44.625,38.4342,43.875,36.1974,10,8.47368,19,38,sseo06,140603,0,NA,0,000,23.942,-79.3575,NA,NA,34,3.03125,1.64474,NA,NA,NA
190,6.96875,1.60938,22,0.375,48,40.8875,47.125,35.7687,6,5.6,19,20,sseo06,140603,0,NA,0,000,43.7112,-76.4604,NA,NA,17,3.03125,1.22812,NA,NA,NA
191,5.65625,1.036,44,3.125,51.875,42.443,51.125,37.4193,7,4.17722,19,79,sseo06,140603,0,NA,0,000,39.0216,-77.5512,NA,NA,69,8.09375,2.50514,NA,NA,NA
192,16.6562,3.78883,22.625,6.75,52.25,42.8712,51.25,32.9394,8,5.42424,19,33,sseo06,140603,0,NA,0,000,43.4215,-77.0515,NA,NA,20,5.65625,2.08617,NA,NA,NA
193,13.5938,1.66694,35,23,49.25,41.5148,48.25,36.9507,5,3.90789,19,76,sseo06,140603,0,NA,0,000,38.3936,-78.3488,NA,NA,64,6.90625,2.07977,NA,NA,NA
194,1.21875,0.286058,8.25,0,48,42.0865,46.5,30.4615,8,6.92308,19,13,sseo06,140603,0,NA,0,000,40.3537,-78.0732,NA,NA,9,3.40625,2.24279,NA,NA,NA
195,11.1562,3.54063,13,0.875,49.75,42.075,48.5,37.2313,11,10.15,19,20,sseo06,140603,0,NA,0,000,23.9378,-80.3275,NA,NA,16,4.90625,2.50312,NA,NA,NA
196,10.8438,2.2068,33.125,33,50.125,41.5882,49.875,39.7776,10,6.13235,19,68,sseo06,140603,0,NA,0,000,25.798,-80.5547,NA,NA,64,6.59375,2.28676,NA,NA,NA
197,2.34375,0.795139,2.875,0,47,40.9167,46,36.5,7,5.66667,19,9,sseo06,140603,0,NA,0,000,37.3704,-78.838,NA,NA,8,4.34375,2.98958,NA,NA,NA
198,10.5312,1.55644,36.5,31.75,48.25,39.8358,48.25,38.4478,10,8.13433,19,67,sseo06,140603,0,NA,0,000,25.1116,-80.8137,NA,NA,66,3.71875,1.49674,NA,NA,NA
199,6.28125,1.81818,43.875,11.875,50,41.1705,49.375,39.2841,5,4.68182,19,22,sseo06,140603,0,NA,0,000,26.5855,-80.4527,NA,NA,21,3.21875,1.38636,NA,NA,NA
200,7.40625,1.29044,30.25,0,51.625,43.9081,51.25,40.2279,7,5.67647,19,34,sseo06,140603,0,NA,0,000,36.6391,-79.4876,NA,NA,30,5.09375,2.6011,NA,NA,NA
201,5.59375,2.2625,3.625,0.125,47,40.35,40.5,33.3375,8,6.6,19,10,sseo06,140603,0,NA,0,000,45.5536,-78.4041,NA,NA,7,6.96875,4,NA,NA,NA
202,26.9688,6.20037,35,6.125,50.625,42.0772,50.125,40.011,13,10.2647,19,34,sseo06,140603,0,NA,0,000,24.0756,-82.282,NA,NA,32,6.84375,3.65074,NA,NA,NA
203,3.90625,0.733456,15.875,3.25,46.375,40.8015,45.25,39.0515,7,5.17647,19,17,sseo06,140603,0,NA,0,000,36.9467,-81.266,NA,NA,16,3.09375,1.59743,NA,NA,NA
204,7.15625,1.03125,9.25,0,48,41.4107,47.75,35.4911,8,7.42857,19,14,sseo06,140603,0,NA,0,000,43.8153,-80.6468,NA,NA,12,4.28125,1.48661,NA,NA,NA
205,65.4062,8.68658,31.625,0,52.625,43.0699,52.25,31.6581,16,13.3529,19,68,sseo06,140603,0,85.0938,0,000,44.686,-80.8057,82.1804,28,44,13.3438,2.90441,15.7812,47,90.6429
206,45.0938,6.66004,5.125,0,51.5,43.1061,45.875,29.197,14,10.8182,19,33,sseo06,140603,0,NA,0,000,43.4252,-81.0329,NA,NA,19,9.65625,4.00095,NA,NA,NA
207,85.0938,39.1506,12.25,0,48.625,41.875,45,35.5341,14,12.3636,19,11,sseo06,140603,0,85.0938,0,000,44.4087,-81.1697,82.1804,28,9,15.7812,8.25284,15.7812,47,90.6429
208,12.8438,3.7352,7.875,0.5,45.75,39.4671,44.75,36.3355,11,9.63158,19,19,sseo06,140603,0,NA,0,000,24.2022,-83.0728,NA,NA,17,4.34375,2.40954,NA,NA,NA
209,12.9688,2.70905,16.875,0.375,52,42.9246,51.25,31.3017,18,15.3276,19,58,sseo06,140603,0,NA,0,000,43.7514,-81.4177,NA,NA,42,7.96875,2.49892,NA,NA,NA
210,17.0938,3.83082,4.625,0.375,48.125,40.5991,44.5,32.6164,15,13.2069,19,29,sseo06,140603,0,NA,0,000,43.2599,-81.4845,NA,NA,20,9.65625,3.75108,NA,NA,NA
211,3.03125,1.19727,5,0.125,45.25,39.2812,45.125,33.1328,10,8.46875,19,32,sseo06,140603,0,NA,0,000,45.6789,-81.3686,NA,NA,25,6.03125,2.57617,NA,NA,NA
212,53.6562,4.49977,82.5,55.5,53.375,42.3657,53.125,35.2019,16,10.363,19,135,sseo06,140603,0,53.6562,0,000,24.5584,-83.6141,19.0357,8,104,11.0938,2.25671,11.0938,13,22.3859
213,3.59375,0.183036,12.875,0,46.125,40.4554,45.75,31.1429,14,12,19,28,sseo06,140603,0,NA,0,000,42.3233,-82.584,NA,NA,19,3.90625,1.06027,NA,NA,NA
214,9.46875,1.33449,43.125,50.625,48,38.8935,47.375,36.6852,10,8.66667,19,27,sseo06,140603,0,NA,0,000,24.9069,-84.1012,NA,NA,24,3.71875,1.46875,NA,NA,NA
215,8.90625,1.00125,48.125,57.875,47.5,40.15,46.875,37.88,7,4.56,19,50,sseo06,140603,0,NA,0,000,26.81,-84.6211,NA,NA,47,3.59375,1.3125,NA,NA,NA
216,22.6562,3.34135,55,10.5,51.25,42.5817,50.875,40.4038,9,7.23077,19,26,sseo06,140603,0,NA,0,000,24.9649,-84.5374,NA,NA,24,4.78125,2.16587,NA,NA,NA
217,3.03125,0.796875,17.875,1,47.875,42.8906,47,34.8125,2,1.625,19,8,sseo06,140603,0,NA,0,000,32.9946,-84.3566,NA,NA,7,3.96875,2.28906,NA,NA,NA
218,7.46875,2.31434,49.375,10.875,51.25,41.5662,50.625,37.3456,7,5.82353,19,17,sseo06,140603,0,NA,0,000,24.5708,-85.0081,NA,NA,14,4.59375,2.24816,NA,NA,NA
219,0.78125,0.414062,13.375,1.375,45.125,40.3125,45,39.6875,4,3.25,19,8,sseo06,140603,0,NA,0,000,28.935,-85.2223,NA,NA,8,1.96875,1.36719,NA,NA,NA
220,1.28125,0.376838,45.375,16.875,46.75,40.5809,46.375,37.3529,6,3.76471,19,17,sseo06,140603,0,NA,0,000,29.6454,-85.2983,NA,NA,15,2.90625,1.36581,NA,NA,NA
221,5.84375,1.05208,40.875,35.375,46.375,39.4583,45.875,37.05,8,7.33333,19,15,sseo06,140603,0,NA,0,000,24.5317,-86.6753,NA,NA,14,3.46875,1.52708,NA,NA,NA
222,7.46875,0.910156,20.75,0.125,50.25,41.1172,49.875,26.5781,5,4.5,19,16,sseo06,140603,0,NA,0,000,36.0395,-86.5738,NA,NA,11,4.96875,2.21484,NA,NA,NA
223,13.7812,0.880682,15,0.125,47.375,39.5341,44.25,22.6534,7,4.13636,19,22,sseo06,140603,0,NA,0,000,37.2767,-88.899,NA,NA,11,9.40625,1.47727,NA,NA,NA
224,3.65625,0.21875,17.25,0.125,46.375,39.2404,45.625,27.4087,7,3.57692,19,26,sseo06,140603,0,NA,0,000,37.283,-89.8021,NA,NA,13,2.90625,0.697115,NA,NA,NA
225,15.8438,1.24587,38.75,42.25,50.25,40.2765,50,37.3208,12,6.44974,19,189,sseo06,140603,0,NA,0,000,26.7084,-91.4684,NA,NA,167,5.28125,1.83614,NA,NA,NA
226,8.84375,0.26555,19.125,12.75,50.25,37.5534,50.125,34.0528,13,11.4976,19,414,sseo06,140603,0,NA,0,000,24.8772,-93.653,NA,NA,368,5.71875,1.07201,NA,NA,NA
227,6.28125,1.16047,48,51.375,48.375,39.5025,47.625,36.2829,13,11.5,19,148,sseo06,140603,0,NA,0,000,26.4049,-95.0033,NA,NA,129,6.21875,2.19932,NA,NA,NA
228,19.3438,1.41212,54.375,69.625,51.25,39.7255,50.875,35.0975,14,9.4,19,245,sseo06,140603,0,NA,0,000,25.3452,-95.2904,NA,NA,203,9.03125,1.97972,NA,NA,NA
229,16.4688,3.42708,17.875,2.375,51.5,43.2143,51.125,26.4643,11,8.61905,19,21,sseo06,140603,0,NA,0,000,25.2704,-96.2591,NA,NA,12,10.0312,4.7128,NA,NA,NA
230,2.21875,0.277778,0.25,1.125,45.375,39.4514,36.75,0.62963,9,8.25926,19,54,sseo06,140603,0,NA,0,000,41.6826,-98.3424,NA,NA,5,7.84375,2.65509,NA,NA,NA
231,2.21875,0.288325,1.75,0.5,44.125,38.1203,42,19.9528,11,8.64151,19,53,sseo06,140603,0,NA,0,000,42.4461,-99.0095,NA,NA,26,3.59375,1.33667,NA,NA,NA
232,19.5938,1.10818,14.5,8.375,47.75,39.1406,47,28.4503,11,6.72855,19,641,sseo06,140603,0,NA,0,000,45.0293,-100.609,NA,NA,374,9.53125,2.5684,NA,NA,NA
233,17.0938,1.90994,25.625,14.5,47.375,38.7589,44.375,28.8591,10,6.15303,19,660,sseo06,140603,0,NA,0,000,46.1075,-102.753,NA,NA,415,9.34375,2.57746,NA,NA,NA
234,10.2812,1.74409,5.125,0.75,48.875,41.4037,46.125,28.0997,11,9.63513,19,74,sseo06,140603,0,NA,0,000,45.4352,-103.978,NA,NA,30,13.5938,4.45946,13.5938,46,72.9636
235,10.125,3.49219,11.5,2.75,48.125,41.4375,46,39.7344,8,6.125,20,8,sseo06,140603,0,NA,0,000,22.9664,-72.458,NA,NA,8,5.03125,2.77344,NA,NA,NA
236,0.625,0.121622,11,0,47.375,40.6284,47,38.0135,9,8.40541,20,37,sseo06,140603,0,NA,0,000,48.0352,-71.5405,NA,NA,35,2.71875,1.32855,NA,NA,NA
237,12.75,2.46076,18.375,0,51.375,42.1453,50.625,37.2093,9,7.81395,20,43,sseo06,140603,0,NA,0,000,45.3809,-72.2361,NA,NA,32,7.71875,3.5298,NA,NA,NA
238,41.875,3.29739,49.125,11.375,54.125,42.6824,53.875,36.6265,17,10.0483,20,331,sseo06,140603,0,NA,0,000,46.6233,-72.2921,NA,NA,274,8.40625,2.64775,NA,NA,NA
239,4.0625,0.986979,4.75,3.125,44.375,38.6615,43.75,33.9635,8,7.33333,20,24,sseo06,140603,0,NA,0,000,49.8439,-71.9622,NA,NA,18,2.03125,1.1276,NA,NA,NA
240,5.5,0.603947,41,35.75,47.25,38.9846,46.75,36.9057,11,7.35439,20,285,sseo06,140603,0,NA,0,000,49.3094,-72.6167,NA,NA,270,3.40625,1.28914,NA,NA,NA
241,19.625,3.44945,20.875,2.375,52,42.6801,51.375,36.8658,10,6.66176,20,68,sseo06,140603,0,NA,0,000,44.4119,-73.9771,NA,NA,55,7.46875,3.01011,NA,NA,NA
242,3.8125,0.74513,25.375,3.75,47,39.3588,46.375,33.7257,6,4.49351,20,77,sseo06,140603,0,NA,0,000,44.9455,-74.0412,NA,NA,63,2.84375,1.41761,NA,NA,NA
243,15.6875,3.11589,33.125,2.25,56.125,42.9023,55.5,34.5391,12,7.65625,20,96,sseo06,140603,0,NA,0,000,43.2105,-74.4874,NA,NA,70,9.71875,3.44922,NA,NA,NA
244,3.5625,0.714286,10.5,2.125,45.25,38.6429,43.875,36.2083,7,5.57143,20,21,sseo06,140603,0,NA,0,000,41.9937,-74.5436,NA,NA,21,4.09375,1.95387,NA,NA,NA
245,1.8125,0.254032,8.75,3,46.375,39.9839,44.375,36.9556,10,8.3871,20,31,sseo06,140603,0,NA,0,000,50.5661,-72.7363,NA,NA,28,3.28125,1.32157,NA,NA,NA
246,13.8125,4.26852,20,3.5,48.75,39.3148,46.5,36.0833,9,7.25926,20,27,sseo06,140603,0,NA,0,000,44.1404,-74.3319,NA,NA,25,5.40625,2.96181,NA,NA,NA
247,11.5,1.24671,32.875,4.375,51.875,41.1118,51.375,36.1859,7,5.75,20,76,sseo06,140603,0,NA,0,000,41.5351,-75.0499,NA,NA,63,6.15625,2.79605,NA,NA,NA
248,1.25,0.226974,14.625,0,46.5,40.4342,45.875,31.8553,10,8.73684,20,19,sseo06,140603,0,NA,0,000,42.5283,-74.79,NA,NA,12,4.53125,2.00164,NA,NA,NA
249,3.25,0.79,12.75,11.625,45.125,39.2875,44.75,37.8225,8,6.16,20,50,sseo06,140603,0,NA,0,000,49.7059,-73.374,NA,NA,49,2.84375,1.4725,NA,NA,NA
250,7.875,1.29883,23.625,0.375,51.75,42.9648,51.625,39.4102,9,7.40625,20,32,sseo06,140603,0,NA,0,000,47.5544,-74.1108,NA,NA,27,3.53125,1.70117,NA,NA,NA
251,5.3125,2.04545,12.5,0,47.75,41.1932,47.375,39.0682,7,6.18182,20,11,sseo06,140603,0,NA,0,000,41.0715,-75.4345,NA,NA,10,3.53125,2.39489,NA,NA,NA
252,7.8125,1.94153,12.125,30.25,49,39.5504,48.5,32.2984,8,6.20968,20,62,sseo06,140603,0,NA,0,000,43.919,-75.0908,NA,NA,48,4.78125,1.49698,NA,NA,NA
253,25.3125,0.991197,48.625,1.5,54.25,43.007,54,39.8415,11,8.46479,20,71,sseo06,140603,0,NA,0,000,40.1769,-76.1017,NA,NA,62,8.71875,1.9353,NA,NA,NA
254,4.125,0.512755,13.875,5.5,49.75,40.898,48.875,36.2908,8,6.04082,20,49,sseo06,140603,0,NA,0,000,47.4797,-74.997,NA,NA,43,3.84375,1.47513,NA,NA,NA
255,4.25,1.70312,13.625,0,47.75,42.7083,46.625,36.9896,7,5.91667,20,12,sseo06,140603,0,NA,0,000,40.6417,-76.1246,NA,NA,9,5.15625,2.90104,NA,NA,NA
256,6.9375,1.91477,8.25,0.25,46.25,41.3636,45.75,40.3523,6,4.09091,20,11,sseo06,140603,0,NA,0,000,24.5983,-78.5951,NA,NA,11,4.09375,2.1733,NA,NA,NA
257,6.8125,0.792694,45.875,15.5,50.5,41.9982,50.125,38.9613,9,5.78873,20,142,sseo06,140603,0,NA,0,000,39.0957,-77.1398,NA,NA,128,5.46875,1.86004,NA,NA,NA
258,2,1.19444,15.875,25.125,46.875,41.5556,45.875,39.1389,7,5.44444,20,9,sseo06,140603,0,NA,0,000,40.2604,-76.4781,NA,NA,9,5.21875,3.36458,NA,NA,NA
259,0.1875,0.0270833,24.25,0.5,49.125,41.3125,47.625,38.3625,10,8.6,20,30,sseo06,140603,0,NA,0,000,50.7028,-74.4754,NA,NA,26,2.96875,1.61667,NA,NA,NA
260,21.9375,6.5024,7.375,0.125,50.625,43.0144,47.375,30.8125,11,8.92308,20,26,sseo06,140603,0,NA,0,000,43.2566,-76.4905,NA,NA,19,6.53125,3.77163,NA,NA,NA
261,5.1875,1.01875,12.125,0.5,46.875,40.575,46.625,38.65,9,7.6,20,10,sseo06,140603,0,NA,0,000,24.9457,-79.2608,NA,NA,9,4.03125,2.06875,NA,NA,NA
262,9.375,1.20455,11.25,0.75,48,40.5265,47.625,37.1591,9,7.18182,20,33,sseo06,140603,0,NA,0,000,49.8467,-75.5288,NA,NA,29,4.03125,1.97064,NA,NA,NA
263,16.125,1.24469,50,15.25,50.75,41.5307,50.125,37.9693,6,4.33962,20,106,sseo06,140603,0,NA,0,000,38.2628,-78.0497,NA,NA,90,5.59375,1.71226,NA,NA,NA
264,1.375,0.847656,9.125,2,45.625,40.4922,45.125,35.9844,7,5.5625,20,16,sseo06,140603,0,NA,0,000,49.6785,-75.8804,NA,NA,14,2.84375,1.74609,NA,NA,NA
265,1.3125,0.204545,11.75,0,46.875,40.3977,45.875,32.9091,9,7.63636,20,11,sseo06,140603,0,NA,0,000,40.4641,-77.5936,NA,NA,9,3.21875,2.00852,NA,NA,NA
266,11.9375,3.90809,12,0.75,49.25,43.6985,48,33.6544,7,6,20,17,sseo06,140603,0,NA,0,000,48.4388,-76.3171,NA,NA,12,7.53125,4.17831,NA,NA,NA
267,12.5,3.38333,12.25,1.75,47.75,42.0917,46.5,35.9,6,5.46667,20,15,sseo06,140603,0,NA,0,000,37.8707,-78.3584,NA,NA,11,5.09375,2.98958,NA,NA,NA
268,2.8125,0.411932,22.375,0,53.625,43.4574,53.25,38.9489,7,5.63636,20,44,sseo06,140603,0,NA,0,000,37.2267,-78.5244,NA,NA,37,3.59375,1.8892,NA,NA,NA
269,8.0625,0.81875,59.125,34.875,50.75,39.3078,50.375,32.4672,10,5.75,20,80,sseo06,140603,0,NA,0,000,25.8126,-80.6074,NA,NA,57,6.40625,1.65156,NA,NA,NA
270,6.4375,1.67014,23.5,3.625,47.375,40.5208,46.75,38.0833,9,8.05556,20,18,sseo06,140603,0,NA,0,000,24.9177,-80.2344,NA,NA,16,3.71875,1.84028,NA,NA,NA
