/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
136,3.5,0.434103,14.125,5.875,48.125,39.6535,47.375,38.212,7,5.82609,17,92,sseo03,140603,0,NA,0,000,46.6672,-73.7859,NA,NA,89,5.9375,2.31318,NA,NA,NA
137,1.625,0.616667,13,0.125,46.25,41.1833,45.375,35.6917,4,3.33333,17,15,sseo03,140603,0,NA,0,000,41.5882,-74.6747,NA,NA,11,5.3125,2.99583,NA,NA,NA
138,12.625,1.85828,21.625,13.125,53.5,40.5567,52.75,38.7747,8,5.61628,17,86,sseo03,140603,0,NA,0,000,45.847,-74.1034,NA,NA,83,9.5625,2.65262,10.3125,100,165.194
139,0.9375,0.453125,11.75,2.125,45.5,39.5312,45,38.6518,7,6,17,28,sseo03,140603,0,NA,0,000,47.4159,-73.7775,NA,NA,28,3.1875,1.89732,NA,NA,NA
140,9.4375,2.72839,22.125,14,51.375,40.6715,51.125,37.998,10,6.59574,17,188,sseo03,140603,0,NA,0,000,44.851,-74.6996,NA,NA,173,10.1875,4.24668,10.3125,100,165.194
141,0.6875,0.40625,5.75,10.75,47.625,41.1979,45.625,39.7917,7,5.83333,17,12,sseo03,140603,0,NA,0,000,43.8803,-75.4166,NA,NA,12,3.0625,2.125,NA,NA,NA
142,2.125,1.01667,8,0.125,47.25,40.6833,47.125,39.25,5,4.6,17,15,sseo03,140603,0,NA,0,000,42.4541,-76.2737,NA,NA,15,3.75,2.2875,NA,NA,NA
143,1.8125,1.14844,8.125,0,48.25,41.9844,47.375,38.125,5,4.5,17,8,sseo03,140603,0,NA,0,000,40.4421,-76.923,NA,NA,8,6.4375,4.28125,NA,NA,NA
144,0.0625,0.0208333,4.5,0,47.125,40.1917,42.125,35.475,7,6.4,17,15,sseo03,140603,0,NA,0,000,48.5312,-76.157,NA,NA,13,5,2.29583,NA,NA,NA
145,1.5625,1.22159,7.5,0.125,47.5,41.7614,47.375,39.6591,8,7.45455,17,11,sseo03,140603,0,NA,0,000,48.0143,-76.245,NA,NA,11,6.4375,4.13636,NA,NA,NA
146,1.5625,0.331439,8.625,1.5,44.625,39.3068,42.625,37.4962,7,6.60606,17,33,sseo03,140603,0,NA,0,000,48.9003,-76.3898,NA,NA,33,3.125,1.75947,NA,NA,NA
147,2.0625,0.880208,9,1.75,46.625,38.9271,44.5,35.4583,5,4.33333,17,12,sseo03,140603,0,NA,0,000,42.5637,-78.701,NA,NA,11,5.375,2.74479,NA,NA,NA
148,1.5,0.65,16,10.375,44.5,38.95,44,37.6,7,5.2,17,15,sseo03,140603,0,NA,0,000,25.5247,-80.8963,NA,NA,15,5.9375,3.2125,NA,NA,NA
149,3.875,0.573589,30.375,24.75,46.875,39.4032,46.125,36.5504,13,10.2903,17,62,sseo03,140603,0,NA,0,000,24.9663,-81.6097,NA,NA,57,7.25,2.74798,NA,NA,NA
150,2,0.45,8,1.125,47.875,40.5667,46.75,35.6208,6,5,17,30,sseo03,140603,0,NA,0,000,41.3082,-80.0192,NA,NA,25,8.3125,2.93958,12.375,20,60.4325
151,0.0625,0.00480769,6.625,0,49,41.4231,44.625,38.7981,5,4.84615,17,13,sseo03,140603,0,NA,0,000,49.7864,-79.125,NA,NA,12,4.8125,2.78846,NA,NA,NA
152,10,1.73388,61.625,36.875,54.625,42.2506,54.5,39.3365,14,9.72398,17,221,sseo03,140603,0,NA,0,000,24.8171,-83.6073,NA,NA,202,14.4375,4.37613,14.4375,59,90.3255
153,1.6875,0.680147,5.5,0.375,50.375,40.1618,48.625,27.0956,11,9.70588,17,17,sseo03,140603,0,NA,0,000,42.3238,-81.9642,NA,NA,11,12.625,5.44853,12.625,21,58.4375
154,0.8125,0.158088,7.75,0.625,46.5,38.4632,44.125,32.6765,6,5,17,17,sseo03,140603,0,NA,0,000,39.8854,-82.3536,NA,NA,10,7.9375,3.54412,NA,NA,NA
155,1.1875,0.38125,12.25,0.125,46.75,40.525,46.75,39.8438,5,3.95,17,20,sseo03,140603,0,NA,0,000,49.8995,-81.4335,NA,NA,20,4.0625,2.22813,NA,NA,NA
156,1.6875,0.33871,13.875,13.125,45.5,38.4052,45.125,36.5564,14,11.8065,17,62,sseo03,140603,0,NA,0,000,25.8255,-84.2154,NA,NA,59,4.75,2.4506,NA,NA,NA
157,2.8125,0.729798,52.125,57.875,52,41.5732,51.5,39.4899,14,6.59596,17,99,sseo03,140603,0,NA,0,000,25.3967,-84.7683,NA,NA,93,9.9375,3.37311,NA,NA,NA
158,2.75,0.712891,33.75,20.125,49.125,40.6094,48.875,39.7734,11,9.96875,17,32,sseo03,140603,0,NA,0,000,26.2945,-85.3891,NA,NA,32,8.6875,3.45508,NA,NA,NA
159,0.875,0.0865385,16.75,2.25,48.625,40.3365,48.125,36.7957,7,4.75,17,52,sseo03,140603,0,NA,0,000,35.3086,-86.15,NA,NA,48,8.9375,3.69471,NA,NA,NA
160,2.875,0.776163,24.375,1.5,51.125,39.0291,50.875,36.6483,14,11.5581,17,43,sseo03,140603,0,NA,0,000,26.9708,-86.4875,NA,NA,41,7.375,3.44477,NA,NA,NA
161,0.6875,0.297619,24.625,3.125,50.375,42.0179,49.875,37.8571,6,4.66667,17,21,sseo03,140603,0,NA,0,000,30.6448,-87.0761,NA,NA,17,7.8125,4.16369,NA,NA,NA
162,2.1875,0.919118,29.375,1.125,48.375,39.9338,47.875,36.3235,12,9.47059,17,17,sseo03,140603,0,NA,0,000,26.7028,-87.2022,NA,NA,14,8.3125,3.42647,NA,NA,NA
163,2.5,1.26172,27.75,4,46.25,41.3203,45.375,38.3984,9,8.125,17,16,sseo03,140603,0,NA,0,000,30.189,-87.8386,NA,NA,15,7.4375,4.39062,NA,NA,NA
164,1.1875,0.456522,27.125,25.875,46.25,39.2663,45.625,38.1522,5,3.52174,17,23,sseo03,140603,0,NA,0,000,30.9251,-88.5238,NA,NA,22,6.0625,2.4837,NA,NA,NA
165,0.375,0.183333,15.25,4.625,44.875,39.5083,44.75,37.675,5,3.73333,17,15,sseo03,140603,0,NA,0,000,30.5887,-88.7884,NA,NA,15,4.625,2.58333,NA,NA,NA
166,4.375,1.50875,36.75,20.5,46.75,41.355,46.375,38.8675,14,10.06,17,50,sseo03,140603,0,NA,0,000,26.8493,-92.4249,NA,NA,48,7.6875,3.2475,NA,NA,NA
167,5,1.67361,15.125,0.75,46.375,40.0347,46,38.7153,14,12,17,18,sseo03,140603,0,NA,0,000,27.0567,-92.8579,NA,NA,17,5.25,2.49306,NA,NA,NA
168,1.8125,0.711,20,14.875,45.125,39.257,43.375,36.881,17,15.472,17,125,sseo03,140603,0,NA,0,000,24.2853,-93.4927,NA,NA,111,2.0625,0.997,NA,NA,NA
169,0.6875,0.28125,8,0.375,46.375,40.4167,45.75,38.7396,9,7.91667,17,12,sseo03,140603,0,NA,0,000,27.2415,-93.1334,NA,NA,12,5.125,3.41146,NA,NA,NA
170,0.375,0.171875,10.125,11.125,47.75,41.3672,47.5,40.3438,10,9.25,17,16,sseo03,140603,0,NA,0,000,26.2477,-93.3947,NA,NA,16,4.9375,2.56641,NA,NA,NA
171,6.4375,1.75072,47.75,16,52.375,41.3103,52.25,38.7644,15,10.7586,17,87,sseo03,140603,0,NA,0,000,26.6364,-94.0158,NA,NA,82,17.0625,4.33046,13.4375,13,36.5868
172,0.375,0.102941,6.875,0.25,45.125,38.7647,45,38.1471,14,11.2941,17,17,sseo03,140603,0,NA,0,000,24.549,-94.8851,NA,NA,17,2.125,1.1875,NA,NA,NA
173,1.1875,0.46875,7.25,1.75,47.875,39.7562,47.375,37.4375,10,8.95,17,20,sseo03,140603,0,NA,0,000,26.5263,-95.1666,NA,NA,17,4.125,2.05625,NA,NA,NA
174,5.375,0.979335,4.625,0,45.625,38.1321,43.625,32.1311,8,4.17742,17,124,sseo03,140603,0,NA,0,000,41.984,-96.8569,NA,NA,84,12,3.05897,12.25,87,137.787
175,2.4375,0.530357,13.5,10.75,47.25,39.3464,46.5,33.5893,13,9.85714,17,35,sseo03,140603,0,NA,0,000,25.4163,-95.5279,NA,NA,25,7.75,3.45893,10.875,33,52.2923
176,0.625,0.270833,13.625,1.75,49.625,41.4861,49.25,37.3472,9,8.55556,17,9,sseo03,140603,0,NA,0,000,27.4257,-95.5317,NA,NA,7,5.25,2.65972,NA,NA,NA
177,4.5625,1.88235,28,14.5,52.625,41.6691,52.5,37.0956,9,6.11765,17,17,sseo03,140603,0,NA,0,000,24.8533,-95.4932,NA,NA,14,14.875,5.4375,14.875,8,22.537
178,0.9375,0.305556,9.5,8.125,47.625,41,47.5,38.7917,11,9.11111,17,9,sseo03,140603,0,NA,0,000,25.0927,-95.5565,NA,NA,9,5.6875,2.875,NA,NA,NA
179,7.75,1.66667,2.875,1.75,44.875,37.8341,42.375,29.4944,10,5.62821,17,156,sseo03,140603,0,NA,0,000,42.9982,-97.7773,NA,NA,102,8.5,2.79447,NA,NA,NA
180,6.625,1.20389,29.25,5.5,50.625,39.9754,50.375,33.3115,10,8.14754,17,61,sseo03,140603,0,NA,0,000,25.6476,-95.9766,NA,NA,45,10.875,4.27869,10.875,33,52.2923
181,30.8125,3.05872,14.125,8.375,48.25,38.7892,45.875,32.104,10,6.61521,17,447,sseo03,140603,0,NA,0,000,43.514,-99.0642,NA,NA,306,17.1875,4.93582,16.3125,104,168.319
182,0.25,0.06875,5.875,0,45.875,39.825,42.875,36.825,6,5.7,18,10,sseo03,140603,0,NA,0,000,43.2597,-73.9246,NA,NA,10,4.8125,2.80625,NA,NA,NA
183,1.5625,0.484056,21.125,6.25,46.375,40.199,46.25,38.4018,8,6.2449,18,98,sseo03,140603,0,NA,0,000,48.3185,-73.2067,NA,NA,93,3.9375,2.06696,NA,NA,NA
184,7.1875,1.05729,22.875,5.625,51.5,40.0229,50.375,38.2198,8,6.53333,18,120,sseo03,140603,0,NA,0,000,47.1518,-73.357,NA,NA,115,7.25,2.45521,NA,NA,NA
185,16,2.35944,36.875,22.625,53,40.0991,52.625,37.6027,12,6.49793,18,241,sseo03,140603,0,NA,0,000,45.8249,-73.8855,NA,NA,234,15.5,3.97044,15.5,73,82.1618
186,1,0.575,14.375,13,48.125,39.9875,47.125,36.2375,5,3.6,18,10,sseo03,140603,0,NA,0,000,41.5408,-74.8282,NA,NA,9,7.25,5.575,NA,NA,NA
187,5.1875,1.67944,17.75,22.125,46.25,39.1008,45,36.1936,11,7.64516,18,31,sseo03,140603,0,NA,0,000,45.1457,-74.2265,NA,NA,29,6.625,3.75605,NA,NA,NA
188,6.3125,1.41761,17,10.5,48.5,39.4564,47.625,37.4489,8,6.34848,18,66,sseo03,140603,0,NA,0,000,44.557,-74.4808,NA,NA,64,7.125,2.31818,NA,NA,NA
189,0.1875,0.101562,7,0,46.25,39.5781,44.875,38.3281,6,5.75,18,8,sseo03,140603,0,NA,0,000,41.2984,-75.3641,NA,NA,8,5.75,3.59375,NA,NA,NA
190,4.1875,1.6625,16,25,48.75,41.835,47.5,40.5,7,5.16,18,25,sseo03,140603,0,NA,0,000,44.1822,-74.9539,NA,NA,25,7.875,4.0925,NA,NA,NA
191,0.375,0.1875,5.625,0.75,47.25,41.2969,44,38.4844,6,5.75,18,8,sseo03,140603,0,NA,0,000,43.6831,-75.316,NA,NA,7,3.4375,1.94531,NA,NA,NA
192,1.9375,0.55819,12.625,0.125,50.5,41.9009,48.75,39.9224,6,5.06897,18,29,sseo03,140603,0,NA,0,000,42.7381,-75.8494,NA,NA,27,7.1875,2.76293,NA,NA,NA
193,0.6875,0.201923,7.25,0.125,46.5,38.9135,42.625,37.2115,7,6.76923,18,13,sseo03,140603,0,NA,0,000,50.4171,-74.4595,NA,NA,13,2.4375,1.07692,NA,NA,NA
194,2,0.372024,13,0,46.5,39.1369,44.375,37.744,7,5.80952,18,21,sseo03,140603,0,NA,0,000,40.584,-76.5673,NA,NA,21,5.375,1.50298,NA,NA,NA
195,1,0.425781,9,0,48.125,41.4062,48,38.6953,8,6.0625,18,16,sseo03,140603,0,NA,0,000,40.2835,-76.5863,NA,NA,15,5,2.875,NA,NA,NA
196,2.3125,0.915179,9.5,0,47.125,39.3125,43.375,37.2411,6,4.85714,18,14,sseo03,140603,0,NA,0,000,41.1805,-76.7273,NA,NA,13,4.25,1.59821,NA,NA,NA
197,1.1875,0.609375,10,0,45.75,40.4844,44.375,35.5938,9,8,18,8,sseo03,140603,0,NA,0,000,39.8149,-77.0517,NA,NA,7,4.875,2.21875,NA,NA,NA
198,0.9375,0.473214,8,0.25,47.375,39.308,45.25,36.9375,7,6.53571,18,28,sseo03,140603,0,NA,0,000,48.2775,-75.8157,NA,NA,25,5.5625,2.43527,NA,NA,NA
199,3.3125,1.04398,8.375,0.25,46.5,40.6435,45.625,37.1806,7,5.85185,18,27,sseo03,140603,0,NA,0,000,49.5858,-75.6487,NA,NA,23,7.625,3.22917,NA,NA,NA
200,1.6875,0.46875,8.5,0.125,48.875,40.8264,47.875,36.0833,7,6.94444,18,18,sseo03,140603,0,NA,0,000,49.0652,-75.7812,NA,NA,13,7.375,3.64583,NA,NA,NA
201,1.1875,0.51875,12.125,2.625,46.125,40.4875,46,38.7,7,5.8,18,10,sseo03,140603,0,NA,0,000,39.3011,-77.8809,NA,NA,9,5.625,3.4375,NA,NA,NA
202,1.3125,0.224265,3.5,1.25,48,40.4412,43.375,37.0515,7,6.41176,18,17,sseo03,140603,0,NA,0,000,44.7529,-78.1572,NA,NA,16,5.6875,2.67279,10.9375,19,67.8687
203,0.6875,0.268382,8.375,0.25,45.5,39.5221,45.125,38.5735,5,4,18,17,sseo03,140603,0,NA,0,000,38.148,-79.4395,NA,NA,17,2.8125,1.37132,NA,NA,NA
204,1.6875,0.49,13.5,1.625,47.375,40.945,47.25,36.195,8,6.12,18,25,sseo03,140603,0,NA,0,000,25.3374,-81.1427,NA,NA,20,8.4375,4.05,NA,NA,NA
205,7.4375,2.71726,6.875,0.125,48.375,40.369,47.125,35.2262,6,4.7619,18,21,sseo03,140603,0,NA,0,000,41.1883,-79.6318,NA,NA,18,8.6875,3.30357,NA,NA,NA
206,1.1875,0.285714,28.125,30.375,51.25,40.8464,50.5,35.7643,9,7.45714,18,35,sseo03,140603,0,NA,0,000,24.8248,-81.5938,NA,NA,27,9.25,3.4125,NA,NA,NA
207,0.5625,0.145833,5.375,0,46.75,40.3438,46.25,37.125,6,5.41667,18,12,sseo03,140603,0,NA,0,000,50.3136,-78.3425,NA,NA,9,4.5,2.78646,NA,NA,NA
208,2.0625,0.493243,10,0.125,47.875,39.3514,46.125,36.1858,5,4.75676,18,37,sseo03,140603,0,NA,0,000,50.2218,-78.8341,NA,NA,33,5.4375,2.28547,NA,NA,NA
209,2.4375,0.75,4.5,0,49.5,40.9886,47,25.0568,7,6.09091,18,11,sseo03,140603,0,NA,0,000,45.1185,-79.6883,NA,NA,6,11.5625,4.90909,11.5625,10,33.091
210,0.875,0.3125,6.875,1.625,48.25,39.1838,45.5,32.1765,9,7.58824,18,17,sseo03,140603,0,NA,0,000,43.7139,-80.0974,NA,NA,12,9.0625,6.10294,NA,NA,NA
211,2,0.889423,22.375,3.5,50.625,42.649,49.875,39.3173,10,8.88461,18,26,sseo03,140603,0,NA,0,000,24.1413,-82.2856,NA,NA,24,7.75,4.04808,NA,NA,NA
212,0.9375,0.445312,6.5,2.375,49,43.0625,46.875,32.625,9,8.25,18,8,sseo03,140603,0,NA,0,000,43.1715,-80.4368,NA,NA,6,9.75,5.40625,NA,NA,NA
213,0.625,0.291667,5.125,0,45,38.9583,43,35.5417,6,3.66667,18,12,sseo03,140603,0,NA,0,000,35.9755,-81.5196,NA,NA,10,3.1875,1.85938,NA,NA,NA
214,1.0625,0.526042,5.625,0.125,46.25,40.7917,46,39.875,7,6.08333,18,12,sseo03,140603,0,NA,0,000,46.9697,-80.6197,NA,NA,12,4.25,2.42188,NA,NA,NA
215,4.6875,0.944444,7.75,0,50.125,40.6574,47.25,33.5556,6,5.18518,18,27,sseo03,140603,0,NA,0,000,40.1358,-81.8356,NA,NA,20,11.25,3.65278,12.9375,21,62.0828
216,8.3125,0.962924,78.75,61.625,53.5,41.2669,52.625,39.1003,13,8.80791,18,354,sseo03,140603,0,NA,0,000,24.9728,-83.8164,NA,NA,334,12.0625,3.22016,11.75,22,46.5562
217,2.1875,0.765625,25.375,2.875,49.25,39.7031,48.875,36.2448,13,10.7083,18,24,sseo03,140603,0,NA,0,000,25.5079,-83.3967,NA,NA,19,10,3.70052,NA,NA,NA
218,5.0625,2.02941,10,12.125,48.125,40.6507,48,38.8897,8,5.38235,18,34,sseo03,140603,0,NA,0,000,49.698,-81.7982,NA,NA,34,8.5625,3.47794,NA,NA,NA
219,0.3125,0.138393,7.75,0,45.875,39.0982,45.75,38.5179,7,6.28571,18,14,sseo03,140603,0,NA,0,000,49.0081,-81.8098,NA,NA,14,3.875,2.52232,NA,NA,NA
220,1.1875,0.513889,9.75,0,48.875,40.0417,48.625,38.1806,5,4.11111,18,9,sseo03,140603,0,NA,0,000,35.6677,-84.4489,NA,NA,8,6.125,3.04167,NA,NA,NA
221,0.3125,0.104167,15,24.125,46.625,40.3125,46.5,39.1979,8,6.5,18,12,sseo03,140603,0,NA,0,000,25.9269,-85.2268,NA,NA,12,4.6875,2.22917,NA,NA,NA
222,0.125,0.00833333,12.375,0.5,45.875,39.0917,45.625,36.9667,6,4.2,18,15,sseo03,140603,0,NA,0,000,35.4342,-85.4771,NA,NA,14,6.875,3.52917,NA,NA,NA
223,3,0.96875,22.5,2.75,48.875,40.2375,47.875,33.9875,8,4.53333,18,30,sseo03,140603,0,NA,0,000,35.225,-85.8572,NA,NA,23,12.3125,4.55625,12.3125,16,39.6136
224,0.875,0.467105,24.875,1.75,50.375,41.6974,47.125,34.5395,6,3.21053,18,19,sseo03,140603,0,NA,0,000,25.8461,-86.1535,NA,NA,13,7.6875,3.72368,NA,NA,NA
225,3.875,1.18359,28,18,44.875,38.9961,44.5,36.832,14,12.0938,18,32,sseo03,140603,0,NA,0,000,26.9695,-86.8518,NA,NA,29,6,2.76758,NA,NA,NA
226,0.9375,0.319079,40.5,24.625,49.375,40.7939,49.25,37.8224,8,5.17544,18,57,sseo03,140603,0,NA,0,000,30.7352,-87.0033,NA,NA,53,7.375,3.23575,NA,NA,NA
227,1.625,1.025,37.25,2.375,49.25,41.3375,47.75,38.6,11,9.6,18,10,sseo03,140603,0,NA,0,000,26.6057,-87.3591,NA,NA,10,7.5,4.4125,NA,NA,NA
228,1.3125,0.536458,26,9.875,46.125,39.5208,43.5,38.0521,5,4.08333,18,12,sseo03,140603,0,NA,0,000,34.5153,-87.3893,NA,NA,12,6.9375,2.61458,NA,NA,NA
229,1.8125,0.963542,12.875,2.625,47.125,41.4167,47,40.3542,9,7.66667,18,12,sseo03,140603,0,NA,0,000,26.4422,-92.1984,NA,NA,12,5.5625,2.99479,NA,NA,NA
230,3.375,1.00223,18.5,36.75,49.125,40.7143,48.5,37.1384,11,7.35714,18,28,sseo03,140603,0,NA,0,000,26.8824,-92.3599,NA,NA,24,7.875,3.72321,NA,NA,NA
231,2.0625,0.601415,18.875,20,44.75,38.6871,43.875,36.4599,17,15.1195,18,159,sseo03,140603,0,NA,0,000,24.2983,-93.6023,NA,NA,142,2.25,0.92728,NA,NA,NA
232,0.6875,0.25,11.25,0,47.25,41.4722,46.75,39.8194,12,10.5556,18,9,sseo03,140603,0,NA,0,000,26.4572,-93.0055,NA,NA,9,4.875,3.03472,NA,NA,NA
233,2.625,0.780449,24.5,5.375,47.25,40.9199,46.875,38.375,11,8.51282,18,39,sseo03,140603,0,NA,0,000,27.2926,-93.4057,NA,NA,35,6.125,3.27724,NA,NA,NA
234,0.0625,0.00833333,13.75,2.125,48.875,41.7167,48.875,38.2667,9,8.13333,18,15,sseo03,140603,0,NA,0,000,26.4268,-93.3698,NA,NA,14,5.0625,3.07083,NA,NA,NA
235,0.6875,0.298611,9.625,24.875,45.625,38.7917,44.375,36.4514,9,8.83333,18,18,sseo03,140603,0,NA,0,000,26.4572,-93.7068,NA,NA,17,6.0625,1.86458,NA,NA,NA
236,8.4375,3.56031,34.5,10.875,48.875,38.5943,48.625,35.5724,13,9.96491,18,57,sseo03,140603,0,NA,0,000,26.7303,-94.555,NA,NA,48,13.125,3.99561,13.875,26,58.9946
237,2,0.730769,18.5,0.5,50,41.3077,49.75,40.1106,15,11.5,18,26,sseo03,140603,0,NA,0,000,24.5758,-95.1957,NA,NA,25,4.6875,2.55288,NA,NA,NA
238,27.875,3.28719,14.75,14.125,47.875,38.108,43.875,30.5033,10,6.787,18,1000,sseo03,140603,0,NA,0,000,43.6437,-98.7496,NA,NA,679,15.375,4.43412,15.375,519,421.578
239,3.3125,0.420213,16.375,1.5,47.875,39.1011,45.125,36.4122,9,6.91489,18,47,sseo03,140603,0,NA,0,000,25.0344,-95.7807,NA,NA,43,9,2.79521,13.5,12,29.1734
240,3.25,0.955882,27.375,0.125,48.375,40.75,44.875,34.7206,8,5.76471,18,17,sseo03,140603,0,NA,0,000,24.3094,-95.6752,NA,NA,11,9.1875,4.31618,NA,NA,NA
241,0.4375,0.0539773,11.875,0.875,49.25,41.8068,48.625,39.4886,9,7.18182,18,22,sseo03,140603,0,NA,0,000,25.6445,-97.5723,NA,NA,21,6.375,2.73864,NA,NA,NA
242,1.6875,0.725,9.375,0.125,47.625,40.3083,45,37.225,7,6.53333,19,15,sseo03,140603,0,NA,0,000,46.9892,-72.1577,NA,NA,13,5.5625,3.15833,NA,NA,NA
243,24.5,3.84083,33.875,25.625,52.125,41.0579,51.625,37.5465,12,7.75369,19,406,sseo03,140603,0,NA,0,000,46.3431,-73.299,NA,NA,369,15.25,4.59483,15.25,111,116.349
244,1.3125,0.480769,10,10.5,49.25,42.1346,49.125,37,7,5.61538,19,13,sseo03,140603,0,NA,0,000,42.4409,-73.9829,NA,NA,12,7.5,4.20673,NA,NA,NA
245,4.5,1.57986,15.75,8.125,50.875,41.6903,50.25,39.5778,8,5.66667,19,90,sseo03,140603,0,NA,0,000,49.1546,-72.6224,NA,NA,88,6.5625,2.93542,NA,NA,NA
246,0.6875,0.286458,9.875,1.875,48.125,39.9688,45.75,37.3958,6,5.08333,19,12,sseo03,140603,0,NA,0,000,43.6979,-73.9875,NA,NA,11,8.375,4.66146,NA,NA,NA
247,3.1875,0.979492,25,21.125,47.5,40.6758,47,39.6035,9,6.51562,19,64,sseo03,140603,0,NA,0,000,48.4137,-73.0644,NA,NA,64,6.25,2.95605,NA,NA,NA
248,5.75,1.7205,17.75,13.75,48.625,39.723,48.25,37.505,9,5.544,19,125,sseo03,140603,0,NA,0,000,44.6769,-74.2089,NA,NA,118,8.4375,3.407,NA,NA,NA
249,0.9375,0.41875,5.25,0,47.75,39.7375,47.625,36.95,6,6,19,10,sseo03,140603,0,NA,0,000,44.2966,-73.8778,NA,NA,9,7.9375,3.8,NA,NA,NA
250,1.3125,0.8375,11.625,9.25,48.125,39.9875,43.75,35.0625,5,4.1,19,10,sseo03,140603,0,NA,0,000,41.5658,-74.8473,NA,NA,7,8.4375,6.0375,NA,NA,NA
251,4.5,1.00521,16.25,16,47.75,38.9965,47.25,36.2812,7,5.58333,19,36,sseo03,140603,0,NA,0,000,44.0272,-74.8695,NA,NA,32,7.25,3.80729,NA,NA,NA
252,0.375,0.0511364,7.75,0.875,45.875,41.7841,45.25,40.1364,7,6.09091,19,11,sseo03,140603,0,NA,0,000,41.0569,-75.6014,NA,NA,11,4.625,2.78977,NA,NA,NA
253,0.25,0.0694444,4,1.125,47,40.6111,46.375,38.7222,6,5.33333,19,9,sseo03,140603,0,NA,0,000,41.1699,-75.9266,NA,NA,9,4.3125,2.32639,NA,NA,NA
254,0.4375,0.15,6.5,0.25,48.875,40.6375,46.375,38.075,7,5.9,19,10,sseo03,140603,0,NA,0,000,41.0131,-76.006,NA,NA,10,4.9375,3.0625,NA,NA,NA
255,2.375,0.523438,16.25,1.625,48.125,40.0844,47,37.65,10,7.075,19,40,sseo03,140603,0,NA,0,000,40.4389,-76.1731,NA,NA,37,7.0625,3.07344,NA,NA,NA
256,1.125,0.5,5.875,0,46.375,39.8516,45.875,37.4453,7,6.0625,19,16,sseo03,140603,0,NA,0,000,48.6581,-75.3319,NA,NA,16,3.625,1.59766,NA,NA,NA
257,4.6875,1.50568,11,1.375,48.875,41.3381,47.125,37.2756,7,6.13636,19,44,sseo03,140603,0,NA,0,000,49.9598,-75.2005,NA,NA,37,8.375,3.23011,NA,NA,NA
258,1.125,0.543478,13.875,1,47.125,39.837,47,37.038,7,6.56522,19,23,sseo03,140603,0,NA,0,000,48.2163,-75.58,NA,NA,22,6.4375,2.77717,NA,NA,NA
259,2.75,1.08036,5.875,0,47.25,39.8095,44.375,37.6786,7,6.47619,19,21,sseo03,140603,0,NA,0,000,49.4465,-75.2999,NA,NA,21,5.125,2.23512,NA,NA,NA
260,2.8125,0.976562,5.75,0.125,46.375,39.6719,45.75,29.8594,7,6.5,19,8,sseo03,140603,0,NA,0,000,49.1968,-75.3124,NA,NA,4,6.0625,4.21094,NA,NA,NA
261,0.6875,0.171053,10.375,9.75,47.875,39.1447,43.375,35.9276,8,6.31579,19,19,sseo03,140603,0,NA,0,000,39.4368,-77.5271,NA,NA,18,6.5625,2.75987,NA,NA,NA
262,1.3125,0.464844,10.625,0,44.875,40.2891,44,37.2344,5,4,19,16,sseo03,140603,0,NA,0,000,38.8398,-77.8022,NA,NA,13,6.875,3.08594,NA,NA,NA
263,0.125,0.025,5.875,3.25,45.375,39.5375,43.875,37.4125,7,6.1,19,10,sseo03,140603,0,NA,0,000,50.1607,-75.791,NA,NA,10,4.5625,2.63125,NA,NA,NA
264,3,0.984375,4.125,6.125,48.375,39.3008,44.375,33.9023,8,6.75,19,32,sseo03,140603,0,NA,0,000,47.3117,-76.7117,NA,NA,26,6.3125,2.75391,NA,NA,NA
265,2,0.549107,13.5,6,44.375,40.8214,44,39.5179,6,4.57143,19,14,sseo03,140603,0,NA,0,000,38.5217,-78.0757,NA,NA,14,5.1875,2.06696,NA,NA,NA
266,4.125,1.45455,5.625,1.125,47,39.2235,44.5,30.1477,8,7.18182,19,33,sseo03,140603,0,NA,0,000,45.5139,-77.4672,NA,NA,21,8.1875,3.74053,NA,NA,NA
267,19,4.8125,11.125,0,49.375,40.6581,48,32.989,6,4.55882,19,34,sseo03,140603,0,NA,0,000,41.1669,-79.1357,NA,NA,22,13.875,2.86029,14.375,30,88.1075
268,3,0.520522,39.75,13.5,49.75,41.4571,49.5,38.8974,9,7.52239,19,67,sseo03,140603,0,NA,0,000,25.3471,-81.2877,NA,NA,61,9.4375,3.72948,NA,NA,NA
269,5.125,0.9925,3.125,2.875,48.625,38.74,47.25,35.815,8,7.12,19,25,sseo03,140603,0,NA,0,000,44.8572,-78.8028,NA,NA,22,11.625,3.34,16.125,43,107.59
270,3.5,0.925,5.125,0,48.875,39.1167,46.125,36.7208,6,4.8,19,30,sseo03,140603,0,NA,0,000,50.7667,-78.0279,NA,NA,27,5.75,2.59583,NA,NA,NA
271,0.75,0.34375,3.125,5.375,47.125,40.8214,43.25,28.2589,9,7.42857,19,14,sseo03,140603,0,NA,0,000,43.886,-79.1505,NA,NA,7,9.5625,5.28125,12.125,13,41.2029
272,0.0625,0.015625,3,0,49.625,41.6719,45.5,39.125,7,6.625,19,8,sseo03,140603,0,NA,0,000,49.198,-78.4403,NA,NA,8,7.5,4.74219,NA,NA,NA
